 ##################################################################################
 # [fnlo-tk-cppread] Evaluating table: ./2jet.NNLO.fnl5662j_mjj2_chi_norm_v25.tab.gz
 # [fnlo-tk-cppread] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-cppread] If possible, will try to do 7 scale factor variations.
 # [fnlo-tk-cppread] Using alpha_s evolution code: LHAPDF
 # [fnlo-tk-cppread] Preparing unnormalized cross sections,
 # [fnlo-tk-cppread] Using scale definition kScale1
 # [fnlo-tk-cppread] No request for central scale factor, using default of unity.
 # [fnlo-tk-cppread] No request for no. of flavours, using default of LHAPDF or Nf = 5.
 # [fnlo-tk-cppread] No request for no. of loops, using default of LHAPDF or NLoop = 2.
 # [fnlo-tk-cppread] No request for value of alpha_s(M_Z), using default of LHAPDF or asMz = 0.118.
 # [fnlo-tk-cppread] No request for value of M_Z, using default of LHAPDF or Mz = 91.1876.
 # [fnlo-tk-cppread] No request for Ecms, using default as defined in grid.
 # [fnlo-tk-cppread] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.4 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
     3  500.0         3   3.000       4.000      1741.          4.88866840222E-03  5.77174996892E-03  5.59246594127E-03    1.18064   0.96894
     4  500.0         4   4.000       5.000      1615.          5.02833117056E-03  5.85691334035E-03  5.51662557152E-03    1.16478   0.94190
     5  500.0         5   5.000       6.000      1511.          5.18716204351E-03  5.96389129022E-03  5.63388306166E-03    1.14974   0.94467
     6  500.0         6   6.000       7.000      1424.          5.34148775056E-03  6.06554819591E-03  5.91982196353E-03    1.13555   0.97597
     7  500.0         7   7.000       8.000      1349.          5.48472455389E-03  6.19018425638E-03  5.88100880459E-03    1.12862   0.95005
     8  500.0         8   8.000       9.000      1286.          5.61793984343E-03  6.26985518185E-03  5.98623222066E-03    1.11604   0.95476
     9  500.0         9   9.000       10.00      1230.          5.74195897417E-03  6.36401276044E-03  5.95318339807E-03    1.10833   0.93544
    10  1000.        10   10.00       12.00      1159.          5.91400813962E-03  6.48762375377E-03  6.15084888547E-03    1.09699   0.94809
    11  1000.        11   12.00       14.00      1080.          6.11485426350E-03  6.63033993775E-03  6.14500205362E-03    1.08430   0.92680
    12  1000.        12   14.00       16.00      1015.          6.29879757215E-03  6.76340225053E-03  6.29588081249E-03    1.07376   0.93087
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      0.500,      1.000
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  500.0         1   1.000       2.000      513.1          8.61192659038E-03  7.03913995801E-03  6.41603774351E-03    0.81737   0.91148
     2  500.0         2   2.000       3.000      474.0          7.37214208052E-03  5.83635392367E-03  5.32630491420E-03    0.79168   0.91261
     3  500.0         3   3.000       4.000      436.4          7.42385915661E-03  5.68668629261E-03  5.29350261263E-03    0.76600   0.93086
     4  500.0         4   4.000       5.000      404.9          7.66004374439E-03  5.70325554154E-03  5.12202421216E-03    0.74455   0.89809
     5  500.0         5   5.000       6.000      378.9          7.92534276754E-03  5.73872464289E-03  5.27824246744E-03    0.72410   0.91976
     6  500.0         6   6.000       7.000      357.1          8.18348558578E-03  5.77074250285E-03  5.72188978404E-03    0.70517   0.99153
     7  500.0         7   7.000       8.000      338.5          8.42423071072E-03  5.84869064819E-03  5.59957774608E-03    0.69427   0.95741
     8  500.0         8   8.000       9.000      322.6          8.64913256200E-03  5.85536320536E-03  5.59259292862E-03    0.67699   0.95512
     9  500.0         9   9.000       10.00      308.6          8.85944565220E-03  5.89719685255E-03  5.46690425100E-03    0.66564   0.92703
    10  1000.        10   10.00       12.00      290.9          9.15237546935E-03  5.94696598050E-03  5.77135941864E-03    0.64977   0.97047
    11  1000.        11   12.00       14.00      271.2          9.49732693295E-03  5.98682400893E-03  5.69954207877E-03    0.63037   0.95201
    12  1000.        12   14.00       16.00      255.1          9.81460681954E-03  6.03232171510E-03  5.91149581448E-03    0.61463   0.97997
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      1.000,      0.500
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  500.0         1   1.000       2.000      1026.          8.25591680196E-03  7.14671163779E-03  6.54595363940E-03    0.86565   0.91594
     2  500.0         2   2.000       3.000      947.4          7.05518293547E-03  5.95767397324E-03  5.44225478078E-03    0.84444   0.91349
     3  500.0         3   3.000       4.000      872.1          7.09538851821E-03  5.83687213633E-03  5.40018580475E-03    0.82263   0.92518
     4  500.0         4   4.000       5.000      809.1          7.31408901851E-03  5.88316411507E-03  5.24852012164E-03    0.80436   0.89213
     5  500.0         5   5.000       6.000      757.0          7.56167491800E-03  5.94837091575E-03  5.39272256132E-03    0.78665   0.90659
     6  500.0         6   6.000       7.000      713.5          7.80305756313E-03  6.00848520465E-03  5.78683407493E-03    0.77002   0.96311
     7  500.0         7   7.000       8.000      676.3          8.02825014557E-03  6.10869663088E-03  5.68077662227E-03    0.76090   0.92995
     8  500.0         8   8.000       9.000      644.4          8.23861506129E-03  6.14400824831E-03  5.71890089643E-03    0.74576   0.93081
     9  500.0         9   9.000       10.00      616.5          8.43535815976E-03  6.20821188721E-03  5.63586041743E-03    0.73597   0.90781
    10  1000.        10   10.00       12.00      581.0          8.70932154344E-03  6.28942867714E-03  5.89023314879E-03    0.72215   0.93653
    11  1000.        11   12.00       14.00      541.5          9.03164437439E-03  6.37181844870E-03  5.83982441009E-03    0.70550   0.91651
    12  1000.        12   14.00       16.00      509.3          9.32802261692E-03  6.45563379524E-03  5.99352460816E-03    0.69207   0.92842
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      1.000,      2.000
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  500.0         1   1.000       2.000      1024.          6.60088685619E-03  7.20140099730E-03  6.66513129951E-03    1.09097   0.92553
     2  500.0         2   2.000       3.000      946.3          5.64368357137E-03  6.02624349698E-03  5.54435880708E-03    1.06779   0.92004
     3  500.0         3   3.000       4.000      871.0          5.67300519929E-03  5.92985204615E-03  5.49258285346E-03    1.04528   0.92626
     4  500.0         4   4.000       5.000      808.1          5.84238782377E-03  6.00013324876E-03  5.38039607779E-03    1.02700   0.89671
     5  500.0         5   5.000       6.000      756.0          6.03375042291E-03  6.09242965904E-03  5.50296731891E-03    1.00973   0.90325
     6  500.0         6   6.000       7.000      712.5          6.21962778277E-03  6.17995720341E-03  5.83429773805E-03    0.99362   0.94407
     7  500.0         7   7.000       8.000      675.3          6.39237116133E-03  6.29744209471E-03  5.76251005468E-03    0.98515   0.91506
     8  500.0         8   8.000       9.000      643.4          6.55324855009E-03  6.36119377491E-03  5.83302492537E-03    0.97069   0.91697
     9  500.0         9   9.000       10.00      615.5          6.70323354670E-03  6.44575166058E-03  5.76086954176E-03    0.96159   0.89375
    10  1000.        10   10.00       12.00      579.9          6.91159814217E-03  6.55564370999E-03  5.98636420390E-03    0.94850   0.91316
    11  1000.        11   12.00       14.00      540.5          7.15557766940E-03  6.67798311255E-03  5.94714793974E-03    0.93326   0.89056
    12  1000.        12   14.00       16.00      508.2          7.37932854004E-03  6.79423815336E-03  6.11387403699E-03    0.92071   0.89986
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      2.000,      1.000
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  500.0         1   1.000       2.000      2048.          6.35253263386E-03  7.08814573567E-03  6.73993688105E-03    1.11580   0.95087
     2  500.0         2   2.000       3.000      1892.          5.42292186973E-03  5.94509983295E-03  5.61681804714E-03    1.09629   0.94478
     3  500.0         3   3.000       4.000      1742.          5.44481185378E-03  5.86315618597E-03  5.56452668324E-03    1.07683   0.94907
     4  500.0         4   4.000       5.000      1616.          5.60271917235E-03  5.94452731216E-03  5.47242547572E-03    1.06101   0.92058
     5  500.0         5   5.000       6.000      1512.          5.78251468503E-03  6.04729709760E-03  5.59510934198E-03    1.04579   0.92522
     6  500.0         6   6.000       7.000      1424.          5.95754909732E-03  6.14453878311E-03  5.90169254322E-03    1.03139   0.96048
     7  500.0         7   7.000       8.000      1350.          6.12032253429E-03  6.26830170573E-03  5.84825024477E-03    1.02418   0.93299
     8  500.0         8   8.000       9.000      1286.          6.27193838143E-03  6.34284558576E-03  5.94459560218E-03    1.01131   0.93721
     9  500.0         9   9.000       10.00      1230.          6.41330840741E-03  6.43452112629E-03  5.90628719823E-03    1.00331   0.91791
    10  1000.        10   10.00       12.00      1159.          6.60965412028E-03  6.55450382611E-03  6.11080748991E-03    0.99166   0.93231
    11  1000.        11   12.00       14.00      1080.          6.83938939535E-03  6.69131071589E-03  6.09704566801E-03    0.97835   0.91119
    12  1000.        12   14.00       16.00      1016.          7.05003177045E-03  6.82042979235E-03  6.23983021131E-03    0.96743   0.91487
