 ##################################################################################
 # [fnlo-tk-cppread] Evaluating table: ./2jet.NNLO.fnl5662j_mjj5_chi_norm_v25.tab.gz
 # [fnlo-tk-cppread] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-cppread] If possible, will try to do all PDF members.
 # [fnlo-tk-cppread] Using alpha_s evolution code: LHAPDF
 # [fnlo-tk-cppread] Preparing unnormalized cross sections,
 # [fnlo-tk-cppread] Using scale definition kScale1
 # [fnlo-tk-cppread] No request for central scale factor, using default of unity.
 # [fnlo-tk-cppread] No request for no. of flavours, using default of LHAPDF or Nf = 5.
 # [fnlo-tk-cppread] No request for no. of loops, using default of LHAPDF or NLoop = 2.
 # [fnlo-tk-cppread] No request for value of alpha_s(M_Z), using default of LHAPDF or asMz = 0.118.
 # [fnlo-tk-cppread] No request for value of M_Z, using default of LHAPDF or Mz = 91.1876.
 # [fnlo-tk-cppread] No request for Ecms, using default as defined in grid.
 # [fnlo-tk-cppread] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.4 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
     4  600.0         4   4.000       5.000      1481.          6.27564907209E-05  5.92187729781E-05  5.47203011581E-05    0.94363   0.92404
     5  600.0         5   5.000       6.000      1386.          6.54381787343E-05  6.01576522559E-05  5.48577783564E-05    0.91931   0.91190
     6  600.0         6   6.000       7.000      1306.          6.79575630983E-05  6.10293185157E-05  5.67376991936E-05    0.89805   0.92968
     7  600.0         7   7.000       8.000      1238.          7.02763981676E-05  6.21340182829E-05  5.61390690554E-05    0.88414   0.90352
     8  600.0         8   8.000       9.000      1179.          7.23784978560E-05  6.27515494020E-05  5.74729708426E-05    0.86699   0.91588
     9  600.0         9   9.000       10.00      1128.          7.42828418791E-05  6.35233021668E-05  5.82790207313E-05    0.85515   0.91744
    10  1200.        10   10.00       12.00      1063.          7.69953121543E-05  6.45304502370E-05  5.85458473889E-05    0.83811   0.90726
    11  1200.        11   12.00       14.00      990.6          8.01599856579E-05  6.54436131838E-05  6.26093326223E-05    0.81641   0.95669
    12  1200.        12   14.00       16.00      931.0          8.30080067169E-05  6.61856629711E-05  6.11881981796E-05    0.79734   0.92449
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 3
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      1878.          6.76996804755E-05  7.09759413154E-05  6.70121059727E-05    1.04839   0.94415
     2  600.0         2   2.000       3.000      1735.          5.99383574351E-05  6.03698455617E-05  5.64734065178E-05    1.00720   0.93546
     3  600.0         3   3.000       4.000      1596.          6.16456952702E-05  5.98690927337E-05  5.50013842558E-05    0.97118   0.91869
     4  600.0         4   4.000       5.000      1481.          6.44087030584E-05  6.07779101423E-05  5.61862694608E-05    0.94363   0.92445
     5  600.0         5   5.000       6.000      1386.          6.71500455332E-05  6.17404728676E-05  5.62955587146E-05    0.91944   0.91181
     6  600.0         6   6.000       7.000      1306.          6.97261398027E-05  6.26261042434E-05  5.82719736871E-05    0.89817   0.93047
     7  600.0         7   7.000       8.000      1238.          7.20980192490E-05  6.37777187351E-05  5.76589060361E-05    0.88460   0.90406
     8  600.0         8   8.000       9.000      1179.          7.42462587036E-05  6.43884187617E-05  5.90666163437E-05    0.86723   0.91735
     9  600.0         9   9.000       10.00      1128.          7.61916371725E-05  6.51940002895E-05  5.98048676703E-05    0.85566   0.91734
    10  1200.        10   10.00       12.00      1063.          7.89666264298E-05  6.62108966305E-05  6.01940327968E-05    0.83847   0.90913
    11  1200.        11   12.00       14.00      990.7          8.21983082011E-05  6.71594390640E-05  6.42420941242E-05    0.81704   0.95656
    12  1200.        12   14.00       16.00      931.2          8.51048777236E-05  6.78962641893E-05  6.26109623773E-05    0.79780   0.92216
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 4
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      1878.          6.60522594023E-05  6.92098583768E-05  6.52704694444E-05    1.04780   0.94308
     2  600.0         2   2.000       3.000      1734.          5.84341361453E-05  5.88295970672E-05  5.49717582122E-05    1.00677   0.93442
     3  600.0         3   3.000       4.000      1596.          6.00753042519E-05  5.83249835047E-05  5.35601721697E-05    0.97086   0.91831
     4  600.0         4   4.000       5.000      1481.          6.27573879887E-05  5.91949801908E-05  5.46235943585E-05    0.94324   0.92277
     5  600.0         5   5.000       6.000      1386.          6.54214742300E-05  6.01314834245E-05  5.48466151966E-05    0.91914   0.91211
     6  600.0         6   6.000       7.000      1306.          6.79290580994E-05  6.10028846756E-05  5.66548107124E-05    0.89804   0.92872
     7  600.0         7   7.000       8.000      1238.          7.02463921082E-05  6.20860817106E-05  5.60106854057E-05    0.88383   0.90215
     8  600.0         8   8.000       9.000      1179.          7.23400848618E-05  6.26982880414E-05  5.74000048980E-05    0.86672   0.91550
     9  600.0         9   9.000       10.00      1128.          7.42461183855E-05  6.34849560934E-05  5.83007089194E-05    0.85506   0.91834
    10  1200.        10   10.00       12.00      1063.          7.69489384055E-05  6.44775036435E-05  5.85053609514E-05    0.83793   0.90738
    11  1200.        11   12.00       14.00      990.6          8.01097168502E-05  6.53709437920E-05  6.25233116359E-05    0.81602   0.95644
    12  1200.        12   14.00       16.00      931.0          8.29667547547E-05  6.61551497918E-05  6.12518944514E-05    0.79737   0.92588
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 5
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      1877.          6.49176089594E-05  6.82964239259E-05  6.45002647742E-05    1.05205   0.94442
     2  600.0         2   2.000       3.000      1734.          5.75463302697E-05  5.81131060406E-05  5.43484751375E-05    1.00985   0.93522
     3  600.0         3   3.000       4.000      1596.          5.92248511212E-05  5.76393485102E-05  5.29852414235E-05    0.97323   0.91925
     4  600.0         4   4.000       5.000      1481.          6.19007891397E-05  5.85045353396E-05  5.40689903569E-05    0.94513   0.92418
     5  600.0         5   5.000       6.000      1385.          6.45480588969E-05  5.94270339396E-05  5.42271250147E-05    0.92066   0.91250
     6  600.0         6   6.000       7.000      1306.          6.70329722576E-05  6.02800837128E-05  5.60533658997E-05    0.89926   0.92988
     7  600.0         7   7.000       8.000      1238.          6.93199270304E-05  6.13536904553E-05  5.54525626970E-05    0.88508   0.90382
     8  600.0         8   8.000       9.000      1179.          7.13910234856E-05  6.19566185944E-05  5.67569526010E-05    0.86785   0.91608
     9  600.0         9   9.000       10.00      1128.          7.32696543488E-05  6.27189674474E-05  5.74968820052E-05    0.85600   0.91674
    10  1200.        10   10.00       12.00      1063.          7.59404192771E-05  6.36946880478E-05  5.77890081805E-05    0.83875   0.90728
    11  1200.        11   12.00       14.00      990.4          7.90562605457E-05  6.45781451887E-05  6.18127854101E-05    0.81686   0.95718
    12  1200.        12   14.00       16.00      930.9          8.18613631979E-05  6.53079363584E-05  6.04189235345E-05    0.79779   0.92514
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 6
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      1878.          6.76306566699E-05  7.08080839795E-05  6.67901015122E-05    1.04698   0.94326
     2  600.0         2   2.000       3.000      1734.          5.98279556874E-05  6.01893952873E-05  5.62677035084E-05    1.00604   0.93484
     3  600.0         3   3.000       4.000      1596.          6.15075187038E-05  5.96759435818E-05  5.47861703690E-05    0.97022   0.91806
     4  600.0         4   4.000       5.000      1481.          6.42542769008E-05  6.05711733961E-05  5.59530170036E-05    0.94268   0.92376
     5  600.0         5   5.000       6.000      1386.          6.69868666328E-05  6.15284716890E-05  5.60851666886E-05    0.91852   0.91153
     6  600.0         6   6.000       7.000      1306.          6.95584127612E-05  6.24159418927E-05  5.80511916086E-05    0.89732   0.93007
     7  600.0         7   7.000       8.000      1238.          7.19279407694E-05  6.35494218823E-05  5.73885507577E-05    0.88352   0.90305
     8  600.0         8   8.000       9.000      1179.          7.40770464278E-05  6.41769844527E-05  5.87731879334E-05    0.86635   0.91580
     9  600.0         9   9.000       10.00      1128.          7.60254772651E-05  6.49719470413E-05  5.96275902659E-05    0.85461   0.91774
    10  1200.        10   10.00       12.00      1063.          7.88030879205E-05  6.60017365818E-05  5.98626483574E-05    0.83755   0.90699
    11  1200.        11   12.00       14.00      990.6          8.20430973854E-05  6.69469269142E-05  6.40510976052E-05    0.81600   0.95674
    12  1200.        12   14.00       16.00      931.1          8.49615427335E-05  6.77087738716E-05  6.25064315860E-05    0.79693   0.92317
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 7
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      1878.          6.73473437217E-05  7.05330343986E-05  6.65466013974E-05    1.04730   0.94348
     2  600.0         2   2.000       3.000      1735.          5.95153199421E-05  5.98986456951E-05  5.59961944264E-05    1.00644   0.93485
     3  600.0         3   3.000       4.000      1596.          6.11334185866E-05  5.93417096541E-05  5.45009181819E-05    0.97069   0.91843
     4  600.0         4   4.000       5.000      1481.          6.38221535910E-05  6.01944523464E-05  5.56314237543E-05    0.94316   0.92420
     5  600.0         5   5.000       6.000      1386.          6.65042393986E-05  6.11199105590E-05  5.57270145880E-05    0.91904   0.91177
     6  600.0         6   6.000       7.000      1306.          6.90310005673E-05  6.19791738627E-05  5.76503613248E-05    0.89785   0.93016
     7  600.0         7   7.000       8.000      1238.          7.13593367022E-05  6.30817460844E-05  5.70039436919E-05    0.88400   0.90365
     8  600.0         8   8.000       9.000      1179.          7.34733091765E-05  6.36900023677E-05  5.83452919328E-05    0.86685   0.91608
     9  600.0         9   9.000       10.00      1128.          7.53896586677E-05  6.44688093323E-05  5.91465850474E-05    0.85514   0.91744
    10  1200.        10   10.00       12.00      1063.          7.81205432962E-05  6.54720428969E-05  5.93757533809E-05    0.83809   0.90689
    11  1200.        11   12.00       14.00      990.6          8.13079742531E-05  6.63892672912E-05  6.35389487144E-05    0.81652   0.95707
    12  1200.        12   14.00       16.00      931.1          8.41789566538E-05  6.71362833716E-05  6.19892300035E-05    0.79754   0.92333
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 8
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      1878.          6.76100705212E-05  7.07119813695E-05  6.67161036326E-05    1.04588   0.94349
     2  600.0         2   2.000       3.000      1735.          5.97527634117E-05  6.00715263999E-05  5.61505219651E-05    1.00533   0.93473
     3  600.0         3   3.000       4.000      1596.          6.13798771096E-05  5.95247019433E-05  5.46825130056E-05    0.96978   0.91865
     4  600.0         4   4.000       5.000      1481.          6.40808057194E-05  6.03930851304E-05  5.58187657125E-05    0.94245   0.92426
     5  600.0         5   5.000       6.000      1386.          6.67743007745E-05  6.13285093875E-05  5.59153485628E-05    0.91844   0.91174
     6  600.0         6   6.000       7.000      1306.          6.93112534041E-05  6.21909135275E-05  5.78169987102E-05    0.89727   0.92967
     7  600.0         7   7.000       8.000      1238.          7.16480934581E-05  6.33162898199E-05  5.72484142251E-05    0.88371   0.90417
     8  600.0         8   8.000       9.000      1179.          7.37689954460E-05  6.39178853871E-05  5.86079032956E-05    0.86646   0.91692
     9  600.0         9   9.000       10.00      1128.          7.56913579351E-05  6.47049166579E-05  5.93491050341E-05    0.85485   0.91723
    10  1200.        10   10.00       12.00      1063.          7.84335751805E-05  6.57152729585E-05  5.96660641290E-05    0.83785   0.90795
    11  1200.        11   12.00       14.00      990.7          8.16302603054E-05  6.66430686251E-05  6.37959295406E-05    0.81640   0.95728
    12  1200.        12   14.00       16.00      931.2          8.45075586426E-05  6.73783884739E-05  6.21863085130E-05    0.79731   0.92294
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 9
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      1877.          6.57026578738E-05  6.90086914022E-05  6.51568742155E-05    1.05032   0.94418
     2  600.0         2   2.000       3.000      1734.          5.83251055782E-05  5.88086592901E-05  5.50354153226E-05    1.00829   0.93584
     3  600.0         3   3.000       4.000      1596.          6.00950385305E-05  5.84000845918E-05  5.36310876228E-05    0.97180   0.91834
     4  600.0         4   4.000       5.000      1481.          6.28616395530E-05  5.93310397493E-05  5.48673974176E-05    0.94384   0.92477
     5  600.0         5   5.000       6.000      1386.          6.55900211253E-05  6.03032752994E-05  5.49972606644E-05    0.91940   0.91201
     6  600.0         6   6.000       7.000      1306.          6.81461250762E-05  6.12012332947E-05  5.70310248648E-05    0.89809   0.93186
     7  600.0         7   7.000       8.000      1238.          7.04958166075E-05  6.23248944097E-05  5.63228292810E-05    0.88409   0.90370
     8  600.0         8   8.000       9.000      1179.          7.26239953622E-05  6.29673152162E-05  5.76936809686E-05    0.86703   0.91625
     9  600.0         9   9.000       10.00      1128.          7.45495752305E-05  6.37489046813E-05  5.84542250620E-05    0.85512   0.91694
    10  1200.        10   10.00       12.00      1063.          7.72911440272E-05  6.47692408324E-05  5.88493535344E-05    0.83799   0.90860
    11  1200.        11   12.00       14.00      990.6          8.04872672701E-05  6.57120708058E-05  6.28719603639E-05    0.81643   0.95678
    12  1200.        12   14.00       16.00      931.1          8.33600630396E-05  6.64564686664E-05  6.13720028792E-05    0.79722   0.92349
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 10
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      1878.          6.68872817450E-05  6.99866671891E-05  6.59659995584E-05    1.04634   0.94255
     2  600.0         2   2.000       3.000      1734.          5.90697789538E-05  5.94071668471E-05  5.54812125301E-05    1.00571   0.93391
     3  600.0         3   3.000       4.000      1596.          6.06688588533E-05  5.88513427369E-05  5.40049678159E-05    0.97004   0.91765
     4  600.0         4   4.000       5.000      1481.          6.33454430203E-05  5.97085475162E-05  5.51152751876E-05    0.94259   0.92307
     5  600.0         5   5.000       6.000      1386.          6.60205760492E-05  6.06339042728E-05  5.52298810958E-05    0.91841   0.91087
     6  600.0         6   6.000       7.000      1306.          6.85436193988E-05  6.14942706774E-05  5.70864839510E-05    0.89716   0.92832
     7  600.0         7   7.000       8.000      1238.          7.08706955423E-05  6.26095877704E-05  5.64967032524E-05    0.88343   0.90237
     8  600.0         8   8.000       9.000      1179.          7.29876623664E-05  6.32189778234E-05  5.78749783515E-05    0.86616   0.91547
     9  600.0         9   9.000       10.00      1128.          7.49042173534E-05  6.39972409808E-05  5.86996964813E-05    0.85439   0.91722
    10  1200.        10   10.00       12.00      1063.          7.76356609363E-05  6.50035639549E-05  5.88817609968E-05    0.83729   0.90582
    11  1200.        11   12.00       14.00      990.5          8.08328934162E-05  6.59385982947E-05  6.30107971334E-05    0.81574   0.95560
    12  1200.        12   14.00       16.00      931.0          8.37106419514E-05  6.66844310122E-05  6.14979457258E-05    0.79661   0.92222
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 11
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      1878.          6.49415814887E-05  6.83248295974E-05  6.45353255993E-05    1.05210   0.94454
     2  600.0         2   2.000       3.000      1734.          5.74888810024E-05  5.80777532467E-05  5.43040278940E-05    1.01024   0.93502
     3  600.0         3   3.000       4.000      1596.          5.91162219921E-05  5.75709127778E-05  5.29526782169E-05    0.97386   0.91978
     4  600.0         4   4.000       5.000      1481.          6.17541519835E-05  5.84105704983E-05  5.38329288561E-05    0.94586   0.92163
     5  600.0         5   5.000       6.000      1386.          6.43705572789E-05  5.93135737875E-05  5.40903952603E-05    0.92144   0.91194
     6  600.0         6   6.000       7.000      1306.          6.68262016642E-05  6.01633548429E-05  5.57532928643E-05    0.90030   0.92670
     7  600.0         7   7.000       8.000      1238.          6.91016713983E-05  6.12149810351E-05  5.52106213212E-05    0.88587   0.90191
     8  600.0         8   8.000       9.000      1179.          7.11478204913E-05  6.18033625332E-05  5.66324940681E-05    0.86866   0.91633
     9  600.0         9   9.000       10.00      1128.          7.30140650359E-05  6.25735460109E-05  5.76988448338E-05    0.85701   0.92210
    10  1200.        10   10.00       12.00      1063.          7.56670916339E-05  6.35415848453E-05  5.75067438300E-05    0.83975   0.90503
    11  1200.        11   12.00       14.00      990.5          7.87558160985E-05  6.43728482116E-05  6.14134174204E-05    0.81737   0.95403
    12  1200.        12   14.00       16.00      931.0          8.15519817437E-05  6.51722892093E-05  6.05907437854E-05    0.79915   0.92970
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 12
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      1878.          6.79290769064E-05  7.11575578829E-05  6.71370108346E-05    1.04753   0.94350
     2  600.0         2   2.000       3.000      1734.          6.01548684723E-05  6.05363199259E-05  5.66090404747E-05    1.00634   0.93513
     3  600.0         3   3.000       4.000      1596.          6.18830577839E-05  6.00497124304E-05  5.51335267798E-05    0.97037   0.91813
     4  600.0         4   4.000       5.000      1481.          6.46706158554E-05  6.09690236967E-05  5.63629380364E-05    0.94276   0.92445
     5  600.0         5   5.000       6.000      1386.          6.74367045235E-05  6.19455888724E-05  5.64661459389E-05    0.91857   0.91154
     6  600.0         6   6.000       7.000      1306.          7.00365558849E-05  6.28443382682E-05  5.85186515335E-05    0.89731   0.93117
     7  600.0         7   7.000       8.000      1238.          7.24287269966E-05  6.39983950432E-05  5.78379853778E-05    0.88361   0.90374
     8  600.0         8   8.000       9.000      1179.          7.45997136408E-05  6.46330927646E-05  5.92205628623E-05    0.86640   0.91626
     9  600.0         9   9.000       10.00      1128.          7.65645516325E-05  6.54357632299E-05  6.00413816251E-05    0.85465   0.91756
    10  1200.        10   10.00       12.00      1063.          7.93666333785E-05  6.64778154450E-05  6.03285206090E-05    0.83760   0.90750
    11  1200.        11   12.00       14.00      990.6          8.26341120672E-05  6.74373184275E-05  6.45151049891E-05    0.81610   0.95667
    12  1200.        12   14.00       16.00      931.1          8.55729380930E-05  6.81986342089E-05  6.29266192108E-05    0.79696   0.92270
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 13
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      1878.          6.71224520039E-05  7.03021363845E-05  6.62931941038E-05    1.04737   0.94298
     2  600.0         2   2.000       3.000      1734.          5.92253617045E-05  5.96239597566E-05  5.57101927069E-05    1.00673   0.93436
     3  600.0         3   3.000       4.000      1596.          6.07718112091E-05  5.90146001607E-05  5.42218531335E-05    0.97109   0.91879
     4  600.0         4   4.000       5.000      1481.          6.34033078155E-05  5.98256031515E-05  5.52182995362E-05    0.94357   0.92299
     5  600.0         5   5.000       6.000      1386.          6.60356007102E-05  6.07215623745E-05  5.53767039114E-05    0.91953   0.91198
     6  600.0         6   6.000       7.000      1306.          6.85214835918E-05  6.15623602249E-05  5.71209947614E-05    0.89844   0.92786
     7  600.0         7   7.000       8.000      1238.          7.08209415756E-05  6.26289376314E-05  5.65133277975E-05    0.88433   0.90235
     8  600.0         8   8.000       9.000      1179.          7.29029959832E-05  6.32148617941E-05  5.79133958189E-05    0.86711   0.91614
     9  600.0         9   9.000       10.00      1128.          7.47976002977E-05  6.39882603638E-05  5.87256274898E-05    0.85549   0.91776
