 ##################################################################################
 # [fnlo-tk-cppread] Evaluating table: ./2jet.NNLO.fnl5662j_mjj1_chi_norm_v25.tab.gz
 # [fnlo-tk-cppread] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-cppread] If possible, will try to do all PDF members.
 # [fnlo-tk-cppread] Using alpha_s evolution code: LHAPDF
 # [fnlo-tk-cppread] Preparing unnormalized cross sections,
 # [fnlo-tk-cppread] Using scale definition kScale1
 # [fnlo-tk-cppread] No request for central scale factor, using default of unity.
 # [fnlo-tk-cppread] No request for no. of flavours, using default of LHAPDF or Nf = 5.
 # [fnlo-tk-cppread] No request for no. of loops, using default of LHAPDF or NLoop = 2.
 # [fnlo-tk-cppread] No request for value of alpha_s(M_Z), using default of LHAPDF or asMz = 0.118.
 # [fnlo-tk-cppread] No request for value of M_Z, using default of LHAPDF or Mz = 91.1876.
 # [fnlo-tk-cppread] No request for Ecms, using default as defined in grid.
 # [fnlo-tk-cppread] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.4 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
     4  400.0         4   4.000       5.000      641.1          2.96572667205E-02  2.68107524096E-02  2.37767829734E-02    0.90402   0.88684
     5  400.0         5   5.000       6.000      599.8          3.05635615222E-02  2.71760336022E-02  2.52562785432E-02    0.88916   0.92936
     6  400.0         6   6.000       7.000      565.1          3.14593779895E-02  2.76576400579E-02  2.45380287909E-02    0.87915   0.88721
     7  400.0         7   7.000       8.000      535.8          3.23132817877E-02  2.78811194130E-02  2.55914309754E-02    0.86284   0.91788
     8  400.0         8   8.000       9.000      510.4          3.31149232359E-02  2.83185155820E-02  2.50003873508E-02    0.85516   0.88283
     9  400.0         9   9.000       10.00      488.4          3.38521422473E-02  2.84852265518E-02  2.51793122984E-02    0.84146   0.88394
    10  800.0        10   10.00       12.00      460.1          3.48760633201E-02  2.90575083636E-02  2.62121663653E-02    0.83316   0.90208
    11  800.0        11   12.00       14.00      428.6          3.60807075626E-02  2.96753683226E-02  2.62200119110E-02    0.82247   0.88356
    12  800.0        12   14.00       16.00      403.2          3.72131315955E-02  2.98845100953E-02  2.60789952373E-02    0.80306   0.87266
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 3
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  400.0         1   1.000       2.000      812.8          3.42955371340E-02  3.28897961638E-02  2.98672298206E-02    0.95901   0.90810
     2  400.0         2   2.000       3.000      750.7          2.90602656205E-02  2.73301641974E-02  2.50044375159E-02    0.94047   0.91490
     3  400.0         3   3.000       4.000      691.0          2.90562973190E-02  2.67889699534E-02  2.36392099926E-02    0.92197   0.88242
     4  400.0         4   4.000       5.000      641.1          2.98239508446E-02  2.69676882006E-02  2.39237151961E-02    0.90423   0.88713
     5  400.0         5   5.000       6.000      599.8          3.07344507156E-02  2.73359708357E-02  2.54048923683E-02    0.88942   0.92936
     6  400.0         6   6.000       7.000      565.1          3.16333465339E-02  2.78174979429E-02  2.46821957499E-02    0.87937   0.88729
     7  400.0         7   7.000       8.000      535.8          3.24903402134E-02  2.80434348051E-02  2.57378041979E-02    0.86313   0.91778
     8  400.0         8   8.000       9.000      510.4          3.32949956897E-02  2.84818822364E-02  2.51525913384E-02    0.85544   0.88311
     9  400.0         9   9.000       10.00      488.4          3.40350071904E-02  2.86495297557E-02  2.53270510426E-02    0.84177   0.88403
    10  800.0        10   10.00       12.00      460.2          3.50627160311E-02  2.92248178701E-02  2.63677270008E-02    0.83350   0.90224
    11  800.0        11   12.00       14.00      428.7          3.62716965227E-02  2.98439043374E-02  2.63797817701E-02    0.82279   0.88393
    12  800.0        12   14.00       16.00      403.2          3.74083209915E-02  3.00532592099E-02  2.62292378448E-02    0.80338   0.87276
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 4
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  400.0         1   1.000       2.000      812.8          3.43985990075E-02  3.29451418114E-02  2.98980966177E-02    0.95775   0.90751
     2  400.0         2   2.000       3.000      750.7          2.91370065421E-02  2.73683673278E-02  2.50221218777E-02    0.93930   0.91427
     3  400.0         3   3.000       4.000      690.9          2.91267178048E-02  2.68222573032E-02  2.36551257121E-02    0.92088   0.88192
     4  400.0         4   4.000       5.000      641.0          2.98955372953E-02  2.70009534527E-02  2.39320335162E-02    0.90318   0.88634
     5  400.0         5   5.000       6.000      599.8          3.08080975356E-02  2.73678847196E-02  2.54229963561E-02    0.88833   0.92894
     6  400.0         6   6.000       7.000      565.1          3.17108217326E-02  2.78536689636E-02  2.46961634870E-02    0.87836   0.88664
     7  400.0         7   7.000       8.000      535.8          3.25719571556E-02  2.80781170050E-02  2.57615274607E-02    0.86203   0.91749
     8  400.0         8   8.000       9.000      510.4          3.33808809357E-02  2.85195364166E-02  2.51652305019E-02    0.85437   0.88239
     9  400.0         9   9.000       10.00      488.4          3.41251048005E-02  2.86877399033E-02  2.53673218993E-02    0.84066   0.88426
    10  800.0        10   10.00       12.00      460.1          3.51591409965E-02  2.92659452048E-02  2.63782706560E-02    0.83239   0.90133
    11  800.0        11   12.00       14.00      428.6          3.63773669068E-02  2.98902260614E-02  2.64045071964E-02    0.82167   0.88338
    12  800.0        12   14.00       16.00      403.1          3.75221005023E-02  3.01033767689E-02  2.62515269834E-02    0.80228   0.87205
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 5
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  400.0         1   1.000       2.000      812.7          3.42922416339E-02  3.28806085345E-02  2.98512444361E-02    0.95884   0.90787
     2  400.0         2   2.000       3.000      750.6          2.90623610695E-02  2.73264542600E-02  2.49912022298E-02    0.94027   0.91454
     3  400.0         3   3.000       4.000      690.9          2.90615436153E-02  2.67877798361E-02  2.36347099616E-02    0.92176   0.88229
     4  400.0         4   4.000       5.000      641.0          2.98344506442E-02  2.69707793389E-02  2.39130943135E-02    0.90401   0.88663
     5  400.0         5   5.000       6.000      599.8          3.07485810239E-02  2.73399192316E-02  2.53953686565E-02    0.88914   0.92888
     6  400.0         6   6.000       7.000      565.0          3.16520906197E-02  2.78264948519E-02  2.46963413093E-02    0.87914   0.88751
     7  400.0         7   7.000       8.000      535.8          3.25134476860E-02  2.80530282357E-02  2.57274857762E-02    0.86281   0.91710
     8  400.0         8   8.000       9.000      510.4          3.33222918215E-02  2.84946071919E-02  2.51540413437E-02    0.85512   0.88276
     9  400.0         9   9.000       10.00      488.3          3.40662731161E-02  2.86633544478E-02  2.53511375297E-02    0.84140   0.88444
    10  800.0        10   10.00       12.00      460.1          3.50995329917E-02  2.92413132962E-02  2.63594756102E-02    0.83310   0.90145
    11  800.0        11   12.00       14.00      428.6          3.63168644590E-02  2.98675367027E-02  2.63900023579E-02    0.82242   0.88357
    12  800.0        12   14.00       16.00      403.1          3.74601731470E-02  3.00792780611E-02  2.62375141692E-02    0.80297   0.87228
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 6
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  400.0         1   1.000       2.000      812.8          3.49713541844E-02  3.34862031433E-02  3.03879330332E-02    0.95753   0.90748
     2  400.0         2   2.000       3.000      750.7          2.96233698156E-02  2.78193988108E-02  2.54354110002E-02    0.93910   0.91430
     3  400.0         3   3.000       4.000      690.9          2.96158511212E-02  2.72672493268E-02  2.40449086381E-02    0.92070   0.88182
     4  400.0         4   4.000       5.000      641.0          3.03993890690E-02  2.74503529514E-02  2.43270299684E-02    0.90299   0.88622
     5  400.0         5   5.000       6.000      599.8          3.13285959386E-02  2.78241836827E-02  2.58503897658E-02    0.88814   0.92906
     6  400.0         6   6.000       7.000      565.1          3.22480167462E-02  2.83200801295E-02  2.51015351830E-02    0.87820   0.88635
     7  400.0         7   7.000       8.000      535.8          3.31250084102E-02  2.85477263732E-02  2.61996225030E-02    0.86182   0.91775
     8  400.0         8   8.000       9.000      510.4          3.39488984287E-02  2.89986336695E-02  2.55816567466E-02    0.85418   0.88217
     9  400.0         9   9.000       10.00      488.4          3.47067298976E-02  2.91695095686E-02  2.57826198975E-02    0.84046   0.88389
    10  800.0        10   10.00       12.00      460.1          3.57599426341E-02  2.97587890488E-02  2.68287543645E-02    0.83218   0.90154
    11  800.0        11   12.00       14.00      428.6          3.69985838165E-02  3.03931590777E-02  2.68356663779E-02    0.82147   0.88295
    12  800.0        12   14.00       16.00      403.1          3.81645070577E-02  3.06115304119E-02  2.66789337321E-02    0.80209   0.87153
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 7
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  400.0         1   1.000       2.000      812.8          3.42208356659E-02  3.28220073375E-02  2.98124907820E-02    0.95912   0.90831
     2  400.0         2   2.000       3.000      750.7          2.90050915269E-02  2.72792926932E-02  2.49604425361E-02    0.94050   0.91500
     3  400.0         3   3.000       4.000      690.9          2.90055669301E-02  2.67420903480E-02  2.36024921867E-02    0.92196   0.88260
     4  400.0         4   4.000       5.000      641.1          2.97762280634E-02  2.69231051450E-02  2.38764712682E-02    0.90418   0.88684
     5  400.0         5   5.000       6.000      599.8          3.06877767203E-02  2.72906152167E-02  2.53707315706E-02    0.88930   0.92965
     6  400.0         6   6.000       7.000      565.1          3.15876733913E-02  2.77752682966E-02  2.46386153777E-02    0.87931   0.88707
     7  400.0         7   7.000       8.000      535.8          3.24453642566E-02  2.79982990993E-02  2.57112792089E-02    0.86294   0.91832
     8  400.0         8   8.000       9.000      510.4          3.32505540835E-02  2.84384532265E-02  2.51021195506E-02    0.85528   0.88268
     9  400.0         9   9.000       10.00      488.4          3.39907807066E-02  2.86056189961E-02  2.52813447636E-02    0.84157   0.88379
    10  800.0        10   10.00       12.00      460.2          3.50191964989E-02  2.91803282737E-02  2.63303403825E-02    0.83327   0.90233
    11  800.0        11   12.00       14.00      428.6          3.62297781314E-02  2.98007187168E-02  2.63277840682E-02    0.82255   0.88346
    12  800.0        12   14.00       16.00      403.2          3.73670863081E-02  3.00126633877E-02  2.61790094257E-02    0.80318   0.87227
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 8
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  400.0         1   1.000       2.000      812.8          3.40337100051E-02  3.26452366815E-02  2.96531598736E-02    0.95920   0.90835
     2  400.0         2   2.000       3.000      750.7          2.88461109965E-02  2.71321118889E-02  2.48266751609E-02    0.94058   0.91503
     3  400.0         3   3.000       4.000      690.9          2.88453377771E-02  2.65968410103E-02  2.34782942824E-02    0.92205   0.88275
     4  400.0         4   4.000       5.000      641.1          2.96106035171E-02  2.67761446015E-02  2.37458576972E-02    0.90428   0.88683
     5  400.0         5   5.000       6.000      599.8          3.05157097227E-02  2.71408576296E-02  2.52352866436E-02    0.88941   0.92979
     6  400.0         6   6.000       7.000      565.1          3.14095221789E-02  2.76219485846E-02  2.45016213622E-02    0.87941   0.88703
     7  400.0         7   7.000       8.000      535.8          3.22613917891E-02  2.78433599621E-02  2.55714641163E-02    0.86306   0.91840
     8  400.0         8   8.000       9.000      510.4          3.30611852567E-02  2.82803478068E-02  2.49756740156E-02    0.85539   0.88315
     9  400.0         9   9.000       10.00      488.4          3.37963602543E-02  2.84463409853E-02  2.51417845588E-02    0.84170   0.88383
    10  800.0        10   10.00       12.00      460.2          3.48176091955E-02  2.90169053952E-02  2.61870220747E-02    0.83340   0.90247
    11  800.0        11   12.00       14.00      428.6          3.60198822335E-02  2.96330609232E-02  2.61739905249E-02    0.82269   0.88327
    12  800.0        12   14.00       16.00      403.2          3.71492063183E-02  2.98426955004E-02  2.60381219542E-02    0.80332   0.87251
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 9
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  400.0         1   1.000       2.000      812.8          3.40331694895E-02  3.26373371769E-02  2.96411803071E-02    0.95899   0.90820
     2  400.0         2   2.000       3.000      750.7          2.88449475809E-02  2.71258237698E-02  2.48199138196E-02    0.94040   0.91499
     3  400.0         3   3.000       4.000      691.0          2.88448934488E-02  2.65920222679E-02  2.34682069715E-02    0.92190   0.88253
     4  400.0         4   4.000       5.000      641.1          2.96108174215E-02  2.67722621604E-02  2.37450420883E-02    0.90414   0.88693
     5  400.0         5   5.000       6.000      599.8          3.05162824975E-02  2.71379102411E-02  2.52238269779E-02    0.88929   0.92947
     6  400.0         6   6.000       7.000      565.1          3.14108863599E-02  2.76193907882E-02  2.44968040964E-02    0.87929   0.88694
     7  400.0         7   7.000       8.000      535.8          3.22635343335E-02  2.78424107166E-02  2.55693650703E-02    0.86297   0.91836
     8  400.0         8   8.000       9.000      510.4          3.30640183432E-02  2.82800437185E-02  2.49629630082E-02    0.85531   0.88271
     9  400.0         9   9.000       10.00      488.4          3.37999068562E-02  2.84462548955E-02  2.51385785366E-02    0.84161   0.88372
    10  800.0        10   10.00       12.00      460.2          3.48219145948E-02  2.90190468696E-02  2.61825864179E-02    0.83336   0.90226
    11  800.0        11   12.00       14.00      428.7          3.60246225388E-02  2.96355856812E-02  2.61886997895E-02    0.82265   0.88369
    12  800.0        12   14.00       16.00      403.2          3.71546441729E-02  2.98454513380E-02  2.60468524592E-02    0.80328   0.87272
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 10
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  400.0         1   1.000       2.000      812.8          3.47951167240E-02  3.32774809338E-02  3.01790951410E-02    0.95638   0.90689
     2  400.0         2   2.000       3.000      750.7          2.94589325435E-02  2.76353078870E-02  2.52537103826E-02    0.93810   0.91382
     3  400.0         3   3.000       4.000      690.9          2.94423424858E-02  2.70805244431E-02  2.38681308693E-02    0.91978   0.88138
     4  400.0         4   4.000       5.000      641.0          3.02168438682E-02  2.72603479458E-02  2.41523997557E-02    0.90216   0.88599
     5  400.0         5   5.000       6.000      599.8          3.11387059208E-02  2.76314461413E-02  2.56536955805E-02    0.88737   0.92842
     6  400.0         6   6.000       7.000      565.1          3.20512844763E-02  2.81227981875E-02  2.49283157197E-02    0.87743   0.88641
     7  400.0         7   7.000       8.000      535.8          3.29221936000E-02  2.83507253928E-02  2.59987340818E-02    0.86114   0.91704
     8  400.0         8   8.000       9.000      510.4          3.37405094369E-02  2.87976838932E-02  2.54132622032E-02    0.85350   0.88248
     9  400.0         9   9.000       10.00      488.4          3.44938140085E-02  2.89675631581E-02  2.56234721073E-02    0.83979   0.88456
    10  800.0        10   10.00       12.00      460.1          3.55407671072E-02  2.95535264742E-02  2.66218142400E-02    0.83154   0.90080
    11  800.0        11   12.00       14.00      428.6          3.67732717232E-02  3.01863897416E-02  2.66588838137E-02    0.82088   0.88314
    12  800.0        12   14.00       16.00      403.2          3.79329148829E-02  3.04021866683E-02  2.65037222878E-02    0.80147   0.87177
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 11
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  400.0         1   1.000       2.000      812.7          3.40482073089E-02  3.26460319020E-02  2.96368813803E-02    0.95882   0.90782
     2  400.0         2   2.000       3.000      750.6          2.88520318686E-02  2.71285009174E-02  2.48040667565E-02    0.94026   0.91432
     3  400.0         3   3.000       4.000      690.8          2.88512092332E-02  2.65934918440E-02  2.34594992306E-02    0.92175   0.88215
     4  400.0         4   4.000       5.000      641.0          2.96182649105E-02  2.67747435504E-02  2.37357868010E-02    0.90399   0.88650
     5  400.0         5   5.000       6.000      599.7          3.05259916655E-02  2.71408767544E-02  2.52089338124E-02    0.88911   0.92882
     6  400.0         6   6.000       7.000      565.0          3.14236238040E-02  2.76246081003E-02  2.45127064916E-02    0.87910   0.88735
     7  400.0         7   7.000       8.000      535.7          3.22795264844E-02  2.78488670213E-02  2.55370282567E-02    0.86274   0.91699
     8  400.0         8   8.000       9.000      510.3          3.30833537876E-02  2.82880155074E-02  2.49440008502E-02    0.85505   0.88179
     9  400.0         9   9.000       10.00      488.3          3.38228992414E-02  2.84558571123E-02  2.51631169317E-02    0.84132   0.88429
    10  800.0        10   10.00       12.00      460.1          3.48503153422E-02  2.90302040461E-02  2.61563691132E-02    0.83300   0.90101
    11  800.0        11   12.00       14.00      428.6          3.60589816740E-02  2.96522180388E-02  2.61918164351E-02    0.82233   0.88330
    12  800.0        12   14.00       16.00      403.1          3.71963044267E-02  2.98638511349E-02  2.60419642857E-02    0.80287   0.87202
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 12
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  400.0         1   1.000       2.000      812.8          3.48833129040E-02  3.34114058462E-02  3.03292167562E-02    0.95780   0.90775
     2  400.0         2   2.000       3.000      750.7          2.95509214105E-02  2.77592409241E-02  2.53877279902E-02    0.93937   0.91457
     3  400.0         3   3.000       4.000      690.9          2.95420224142E-02  2.72074613908E-02  2.40016797721E-02    0.92097   0.88217
     4  400.0         4   4.000       5.000      641.1          3.03221142504E-02  2.73892420908E-02  2.42787265186E-02    0.90328   0.88643
     5  400.0         5   5.000       6.000      599.8          3.12476080524E-02  2.77616537011E-02  2.58006571494E-02    0.88844   0.92936
     6  400.0         6   6.000       7.000      565.1          3.21625469453E-02  2.82551228500E-02  2.50511078205E-02    0.87851   0.88660
     7  400.0         7   7.000       8.000      535.8          3.30351652036E-02  2.84811746133E-02  2.61494150532E-02    0.86215   0.91813
     8  400.0         8   8.000       9.000      510.4          3.38547573473E-02  2.89294155180E-02  2.55289068630E-02    0.85452   0.88245
     9  400.0         9   9.000       10.00      488.4          3.46085184180E-02  2.90997902218E-02  2.57246352108E-02    0.84083   0.88401
    10  800.0        10   10.00       12.00      460.2          3.56557987933E-02  2.96851776318E-02  2.67703263253E-02    0.83255   0.90181
    11  800.0        11   12.00       14.00      428.7          3.68895464421E-02  3.03170350299E-02  2.67818397383E-02    0.82183   0.88339
    12  800.0        12   14.00       16.00      403.2          3.80484681136E-02  3.05342416378E-02  2.66158405495E-02    0.80251   0.87167
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 13
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  400.0         1   1.000       2.000      812.8          3.42238674230E-02  3.28055148358E-02  2.97878237765E-02    0.95856   0.90801
     2  400.0         2   2.000       3.000      750.7          2.89956130698E-02  2.72566991449E-02  2.49311274732E-02    0.94003   0.91468
     3  400.0         3   3.000       4.000      690.9          2.89884605401E-02  2.67145456964E-02  2.35738662437E-02    0.92156   0.88244
     4  400.0         4   4.000       5.000      641.1          2.97545816166E-02  2.68928055613E-02  2.38447705894E-02    0.90382   0.88666
     5  400.0         5   5.000       6.000      599.8          3.06630462947E-02  2.72580916644E-02  2.53273921841E-02    0.88896   0.92917
     6  400.0         6   6.000       7.000      565.1          3.15608043390E-02  2.77418194142E-02  2.46144789724E-02    0.87900   0.88727
     7  400.0         7   7.000       8.000      535.8          3.24168416050E-02  2.79635918899E-02  2.56698517778E-02    0.86263   0.91797
     8  400.0         8   8.000       9.000      510.4          3.32206436682E-02  2.84030929956E-02  2.50642306619E-02    0.85498   0.88245
     9  400.0         9   9.000       10.00      488.4          3.39600934886E-02  2.85696501864E-02  2.52700234532E-02    0.84127   0.88451
