 ##################################################################################
 # [fnlo-tk-cppread] Evaluating table: ./2jet.NNLO.fnl5662j_mjj9_chi_norm_v25.tab.gz
 # [fnlo-tk-cppread] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-cppread] If possible, will try to do all PDF members.
 # [fnlo-tk-cppread] Using alpha_s evolution code: LHAPDF
 # [fnlo-tk-cppread] Preparing unnormalized cross sections,
 # [fnlo-tk-cppread] Using scale definition kScale1
 # [fnlo-tk-cppread] No request for central scale factor, using default of unity.
 # [fnlo-tk-cppread] No request for no. of flavours, using default of LHAPDF or Nf = 5.
 # [fnlo-tk-cppread] No request for no. of loops, using default of LHAPDF or NLoop = 2.
 # [fnlo-tk-cppread] No request for value of alpha_s(M_Z), using default of LHAPDF or asMz = 0.118.
 # [fnlo-tk-cppread] No request for value of M_Z, using default of LHAPDF or Mz = 91.1876.
 # [fnlo-tk-cppread] No request for Ecms, using default as defined in grid.
 # [fnlo-tk-cppread] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.4 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
     4  1000.         4   4.000       5.000      2440.          2.31256067992E-07  2.26564696149E-07  2.05910990920E-07    0.97971   0.90884
     5  1000.         5   5.000       6.000      2283.          2.44859196559E-07  2.30221965688E-07  2.00951862157E-07    0.94022   0.87286
     6  1000.         6   6.000       7.000      2150.          2.56887570466E-07  2.32422618676E-07  2.05876264607E-07    0.90476   0.88578
     7  1000.         7   7.000       8.000      2039.          2.67921962052E-07  2.36437811449E-07  2.11353230297E-07    0.88249   0.89391
     8  1000.         8   8.000       9.000      1942.          2.77628698683E-07  2.39252665737E-07  2.09520560227E-07    0.86177   0.87573
     9  1000.         9   9.000       10.00      1857.          2.86538578963E-07  2.38973566498E-07  2.03291266724E-07    0.83400   0.85069
    10  2000.        10   10.00       12.00      1750.          2.98932973141E-07  2.41601021097E-07  2.00664929500E-07    0.80821   0.83056
    11  2000.        11   12.00       14.00      1630.          3.13335239413E-07  2.44749417755E-07  2.14713653711E-07    0.78111   0.87728
    12  2000.        12   14.00       16.00      1532.          3.26561857378E-07  2.48937036202E-07  2.09001085608E-07    0.76230   0.83957
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 3
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  1000.         1   1.000       2.000      3098.          2.52703079234E-07  2.91544123702E-07  2.81367126336E-07    1.15370   0.96509
     2  1000.         2   2.000       3.000      2861.          2.32918921144E-07  2.51265016090E-07  2.35236392309E-07    1.07877   0.93621
     3  1000.         3   3.000       4.000      2633.          2.45968893146E-07  2.49813622686E-07  2.30556828557E-07    1.01563   0.92292
     4  1000.         4   4.000       5.000      2443.          2.61152984137E-07  2.54470574381E-07  2.32082447706E-07    0.97441   0.91202
     5  1000.         5   5.000       6.000      2285.          2.75550178148E-07  2.58406346303E-07  2.27000460350E-07    0.93778   0.87846
     6  1000.         6   6.000       7.000      2152.          2.88378550172E-07  2.60504592844E-07  2.31725403097E-07    0.90334   0.88953
     7  1000.         7   7.000       8.000      2041.          3.00237617260E-07  2.64591517174E-07  2.38184701614E-07    0.88127   0.90020
     8  1000.         8   8.000       9.000      1944.          3.10715696330E-07  2.67758773819E-07  2.33925274757E-07    0.86175   0.87364
     9  1000.         9   9.000       10.00      1859.          3.20224935106E-07  2.67659481273E-07  2.30558141917E-07    0.83585   0.86139
    10  2000.        10   10.00       12.00      1752.          3.33686023701E-07  2.70327485568E-07  2.23710949882E-07    0.81013   0.82756
    11  2000.        11   12.00       14.00      1632.          3.49368280063E-07  2.73535605711E-07  2.40685839264E-07    0.78294   0.87991
    12  2000.        12   14.00       16.00      1533.          3.63711775054E-07  2.79072874336E-07  2.38098545476E-07    0.76729   0.85318
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 4
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  1000.         1   1.000       2.000      3097.          2.33345748552E-07  2.65341032034E-07  2.53116703245E-07    1.13712   0.95393
     2  1000.         2   2.000       3.000      2860.          2.13555834041E-07  2.28515616500E-07  2.12691907823E-07    1.07005   0.93075
     3  1000.         3   3.000       4.000      2632.          2.24440902603E-07  2.27285661187E-07  2.08174447741E-07    1.01267   0.91592
     4  1000.         4   4.000       5.000      2441.          2.37675043120E-07  2.30716869792E-07  2.10097424432E-07    0.97072   0.91063
     5  1000.         5   5.000       6.000      2284.          2.50220337884E-07  2.34437619976E-07  2.05893869426E-07    0.93692   0.87825
     6  1000.         6   6.000       7.000      2151.          2.61318388096E-07  2.35877385527E-07  2.07182532875E-07    0.90264   0.87835
     7  1000.         7   7.000       8.000      2039.          2.72098038250E-07  2.40776187208E-07  2.16761694292E-07    0.88489   0.90026
     8  1000.         8   8.000       9.000      1943.          2.81501935117E-07  2.42130609918E-07  2.10023860397E-07    0.86014   0.86740
     9  1000.         9   9.000       10.00      1858.          2.89829521382E-07  2.41486444906E-07  2.10060941024E-07    0.83320   0.86987
    10  2000.        10   10.00       12.00      1751.          3.01820352626E-07  2.45151511084E-07  2.01135150486E-07    0.81224   0.82045
    11  2000.        11   12.00       14.00      1631.          3.15694816907E-07  2.47384850667E-07  2.15319265011E-07    0.78362   0.87038
    12  2000.        12   14.00       16.00      1533.          3.28631481114E-07  2.50894896111E-07  2.09781005858E-07    0.76345   0.83613
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 5
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  1000.         1   1.000       2.000      3095.          2.16990163544E-07  2.52211020217E-07  2.43356090940E-07    1.16232   0.96489
     2  1000.         2   2.000       3.000      2859.          2.01396443825E-07  2.18369351510E-07  2.04623909522E-07    1.08428   0.93705
     3  1000.         3   3.000       4.000      2631.          2.13434443644E-07  2.17711912452E-07  2.00393179098E-07    1.02004   0.92045
     4  1000.         4   4.000       5.000      2441.          2.27036807251E-07  2.21763350453E-07  2.01813187815E-07    0.97677   0.91004
     5  1000.         5   5.000       6.000      2284.          2.39788873968E-07  2.25092863390E-07  1.96754472536E-07    0.93871   0.87410
     6  1000.         6   6.000       7.000      2150.          2.51080274718E-07  2.26893970960E-07  2.00711269424E-07    0.90367   0.88460
     7  1000.         7   7.000       8.000      2039.          2.61529065364E-07  2.30668970966E-07  2.06438976743E-07    0.88200   0.89496
     8  1000.         8   8.000       9.000      1943.          2.70688999831E-07  2.32786053041E-07  2.03712344993E-07    0.85998   0.87511
     9  1000.         9   9.000       10.00      1857.          2.79036657798E-07  2.32641341420E-07  1.98394121693E-07    0.83373   0.85279
    10  2000.        10   10.00       12.00      1750.          2.90796590760E-07  2.35004708380E-07  1.95258059340E-07    0.80814   0.83087
    11  2000.        11   12.00       14.00      1630.          3.04407275433E-07  2.37641456367E-07  2.07748466594E-07    0.78067   0.87421
    12  2000.        12   14.00       16.00      1532.          3.17008955312E-07  2.41453240359E-07  2.02836855956E-07    0.76166   0.84007
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 6
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  1000.         1   1.000       2.000      3095.          2.27113175614E-07  2.65511613368E-07  2.56248606833E-07    1.16907   0.96511
     2  1000.         2   2.000       3.000      2859.          2.12036081057E-07  2.30785486820E-07  2.16033757877E-07    1.08843   0.93608
     3  1000.         3   3.000       4.000      2631.          2.25714248052E-07  2.30783627051E-07  2.12357514554E-07    1.02246   0.92016
     4  1000.         4   4.000       5.000      2441.          2.40791425378E-07  2.35733050137E-07  2.14468478110E-07    0.97899   0.90979
     5  1000.         5   5.000       6.000      2284.          2.54880787754E-07  2.39717192569E-07  2.09764238388E-07    0.94051   0.87505
     6  1000.         6   6.000       7.000      2151.          2.67335661224E-07  2.42038084420E-07  2.14617149906E-07    0.90537   0.88671
     7  1000.         7   7.000       8.000      2039.          2.78802593584E-07  2.46246925951E-07  2.20596543732E-07    0.88323   0.89583
     8  1000.         8   8.000       9.000      1943.          2.88888015092E-07  2.49193913671E-07  2.17998835979E-07    0.86260   0.87482
     9  1000.         9   9.000       10.00      1858.          2.98088793363E-07  2.49106224850E-07  2.13214994087E-07    0.83568   0.85592
    10  2000.        10   10.00       12.00      1750.          3.10958046798E-07  2.51767592262E-07  2.09057265950E-07    0.80965   0.83036
    11  2000.        11   12.00       14.00      1631.          3.25914972576E-07  2.55100336875E-07  2.24008083083E-07    0.78272   0.87812
    12  2000.        12   14.00       16.00      1532.          3.39621214289E-07  2.59611569481E-07  2.19102638182E-07    0.76442   0.84396
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 7
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  1000.         1   1.000       2.000      3095.          2.28766561276E-07  2.65395010451E-07  2.55740832496E-07    1.16011   0.96362
     2  1000.         2   2.000       3.000      2858.          2.12330112446E-07  2.29869790261E-07  2.15225642276E-07    1.08261   0.93629
     3  1000.         3   3.000       4.000      2631.          2.25192920847E-07  2.29281644191E-07  2.10912195401E-07    1.01816   0.91988
     4  1000.         4   4.000       5.000      2441.          2.39667438477E-07  2.33938244647E-07  2.12978652086E-07    0.97610   0.91041
     5  1000.         5   5.000       6.000      2284.          2.53310193159E-07  2.37517973619E-07  2.08159914488E-07    0.93766   0.87640
     6  1000.         6   6.000       7.000      2150.          2.65429445286E-07  2.39796500036E-07  2.13061809470E-07    0.90343   0.88851
     7  1000.         7   7.000       8.000      2039.          2.76549245667E-07  2.43656048290E-07  2.17510314803E-07    0.88106   0.89269
     8  1000.         8   8.000       9.000      1943.          2.86371092090E-07  2.46561420150E-07  2.16680064792E-07    0.86099   0.87881
     9  1000.         9   9.000       10.00      1858.          2.95361137821E-07  2.46493453369E-07  2.11480002699E-07    0.83455   0.85795
    10  2000.        10   10.00       12.00      1750.          3.07925744787E-07  2.48707931042E-07  2.06529158442E-07    0.80769   0.83041
    11  2000.        11   12.00       14.00      1631.          3.22552611011E-07  2.52049542405E-07  2.22230486947E-07    0.78142   0.88169
    12  2000.        12   14.00       16.00      1532.          3.35977800687E-07  2.56329195020E-07  2.17786060354E-07    0.76293   0.84963
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 8
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  1000.         1   1.000       2.000      3097.          2.50115217849E-07  2.85738866708E-07  2.75427538948E-07    1.14243   0.96391
     2  1000.         2   2.000       3.000      2861.          2.28762195474E-07  2.45115519190E-07  2.29342145468E-07    1.07149   0.93565
     3  1000.         3   3.000       4.000      2633.          2.40406245271E-07  2.42900392883E-07  2.24229410106E-07    1.01037   0.92313
     4  1000.         4   4.000       5.000      2442.          2.54533069939E-07  2.47012873612E-07  2.25771019603E-07    0.97045   0.91401
     5  1000.         5   5.000       6.000      2285.          2.68102834597E-07  2.50273830985E-07  2.19761453342E-07    0.93350   0.87808
     6  1000.         6   6.000       7.000      2151.          2.80293556704E-07  2.52246184854E-07  2.24539890205E-07    0.89994   0.89016
     7  1000.         7   7.000       8.000      2040.          2.91531981855E-07  2.55997001980E-07  2.30091451606E-07    0.87811   0.89881
     8  1000.         8   8.000       9.000      1944.          3.01501010693E-07  2.58794119849E-07  2.26991202548E-07    0.85835   0.87711
     9  1000.         9   9.000       10.00      1858.          3.10676371582E-07  2.59241981412E-07  2.23670899055E-07    0.83444   0.86279
    10  2000.        10   10.00       12.00      1751.          3.23570613400E-07  2.61029265923E-07  2.17178952503E-07    0.80671   0.83201
    11  2000.        11   12.00       14.00      1631.          3.38662587030E-07  2.64259702112E-07  2.33508034706E-07    0.78030   0.88363
    12  2000.        12   14.00       16.00      1533.          3.52541312771E-07  2.69053373579E-07  2.30416212353E-07    0.76318   0.85640
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 9
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  1000.         1   1.000       2.000      3092.          1.98207936694E-07  2.39498359811E-07  2.32427178282E-07    1.20832   0.97048
     2  1000.         2   2.000       3.000      2856.          1.90928754983E-07  2.12067949471E-07  1.98750030428E-07    1.11072   0.93720
     3  1000.         3   3.000       4.000      2630.          2.07142754688E-07  2.14622504202E-07  1.97314927583E-07    1.03611   0.91936
     4  1000.         4   4.000       5.000      2440.          2.23412545420E-07  2.20904142184E-07  2.00077179939E-07    0.98877   0.90572
     5  1000.         5   5.000       6.000      2283.          2.38208069044E-07  2.25618987543E-07  1.96403169243E-07    0.94715   0.87051
     6  1000.         6   6.000       7.000      2150.          2.51113178933E-07  2.28564774835E-07  2.02369865755E-07    0.91021   0.88539
     7  1000.         7   7.000       8.000      2038.          2.62800004117E-07  2.32834581805E-07  2.07941849068E-07    0.88598   0.89309
     8  1000.         8   8.000       9.000      1942.          2.73038986221E-07  2.36429323289E-07  2.05871531358E-07    0.86592   0.87075
     9  1000.         9   9.000       10.00      1857.          2.82368660629E-07  2.36161508691E-07  1.99660355477E-07    0.83636   0.84544
    10  2000.        10   10.00       12.00      1750.          2.95282426069E-07  2.39394519193E-07  1.98772046204E-07    0.81073   0.83031
    11  2000.        11   12.00       14.00      1630.          3.10220907020E-07  2.42822223870E-07  2.11895129580E-07    0.78274   0.87263
    12  2000.        12   14.00       16.00      1532.          3.23793005751E-07  2.47811794755E-07  2.07330640510E-07    0.76534   0.83665
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 10
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  1000.         1   1.000       2.000      3097.          2.35298306620E-07  2.70565386185E-07  2.61135848227E-07    1.14988   0.96515
     2  1000.         2   2.000       3.000      2860.          2.15682996735E-07  2.32247889773E-07  2.17403059337E-07    1.07680   0.93608
     3  1000.         3   3.000       4.000      2632.          2.26998141361E-07  2.30287866283E-07  2.12675111665E-07    1.01449   0.92352
     4  1000.         4   4.000       5.000      2442.          2.40519683781E-07  2.34131213488E-07  2.13561615248E-07    0.97344   0.91214
     5  1000.         5   5.000       6.000      2284.          2.53487656067E-07  2.37280288205E-07  2.08297137027E-07    0.93606   0.87785
     6  1000.         6   6.000       7.000      2151.          2.65095297886E-07  2.39046589163E-07  2.12301272297E-07    0.90174   0.88812
     7  1000.         7   7.000       8.000      2040.          2.75833705497E-07  2.42748811168E-07  2.18088790613E-07    0.88005   0.89841
     8  1000.         8   8.000       9.000      1943.          2.85336389901E-07  2.45472010556E-07  2.15067421812E-07    0.86029   0.87614
     9  1000.         9   9.000       10.00      1858.          2.94077185406E-07  2.45283728835E-07  2.10994502209E-07    0.83408   0.86021
    10  2000.        10   10.00       12.00      1751.          3.06318228483E-07  2.47382114022E-07  2.05370682987E-07    0.80760   0.83018
    11  2000.        11   12.00       14.00      1631.          3.20644723546E-07  2.50444973241E-07  2.20938156989E-07    0.78107   0.88218
    12  2000.        12   14.00       16.00      1533.          3.33782413934E-07  2.54741325113E-07  2.16358726090E-07    0.76320   0.84933
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 11
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  1000.         1   1.000       2.000      3099.          2.44269787195E-07  2.76913145117E-07  2.64300743190E-07    1.13364   0.95445
     2  1000.         2   2.000       3.000      2862.          2.21280228682E-07  2.36668779184E-07  2.20702892745E-07    1.06954   0.93254
     3  1000.         3   3.000       4.000      2633.          2.30855868436E-07  2.34104114741E-07  2.13536348613E-07    1.01407   0.91214
     4  1000.         4   4.000       5.000      2443.          2.43175731598E-07  2.36131549294E-07  2.14641337379E-07    0.97103   0.90899
     5  1000.         5   5.000       6.000      2285.          2.54962956390E-07  2.39216388548E-07  2.10460484647E-07    0.93824   0.87979
     6  1000.         6   6.000       7.000      2152.          2.65374535045E-07  2.40061284893E-07  2.10439899226E-07    0.90461   0.87661
     7  1000.         7   7.000       8.000      2040.          2.75867338413E-07  2.45452709952E-07  2.22869870309E-07    0.88975   0.90800
     8  1000.         8   8.000       9.000      1943.          2.84983854483E-07  2.45928359537E-07  2.13476307339E-07    0.86296   0.86804
     9  1000.         9   9.000       10.00      1858.          2.92841629279E-07  2.43451049889E-07  2.12585944703E-07    0.83134   0.87322
    10  2000.        10   10.00       12.00      1751.          3.04255225229E-07  2.48212183588E-07  2.00297340882E-07    0.81580   0.80696
    11  2000.        11   12.00       14.00      1631.          3.17468845790E-07  2.50030655260E-07  2.18406100766E-07    0.78758   0.87352
    12  2000.        12   14.00       16.00      1533.          3.29597500690E-07  2.51907735384E-07  2.07551817947E-07    0.76429   0.82392
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 12
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  1000.         1   1.000       2.000      3094.          2.19288292882E-07  2.59931095419E-07  2.51859318223E-07    1.18534   0.96895
     2  1000.         2   2.000       3.000      2858.          2.07443634257E-07  2.27639081157E-07  2.13436587211E-07    1.09735   0.93761
     3  1000.         3   3.000       4.000      2631.          2.22640673420E-07  2.28720414855E-07  2.10674359974E-07    1.02731   0.92110
     4  1000.         4   4.000       5.000      2441.          2.38642042662E-07  2.34568508150E-07  2.13081198283E-07    0.98293   0.90840
     5  1000.         5   5.000       6.000      2284.          2.53431531042E-07  2.38919830587E-07  2.08673544036E-07    0.94274   0.87340
     6  1000.         6   6.000       7.000      2151.          2.66456427281E-07  2.41688424146E-07  2.15060753984E-07    0.90705   0.88983
     7  1000.         7   7.000       8.000      2039.          2.78245305799E-07  2.45718478495E-07  2.19371310487E-07    0.88310   0.89277
     8  1000.         8   8.000       9.000      1943.          2.88622338161E-07  2.49385137553E-07  2.18486071112E-07    0.86405   0.87610
     9  1000.         9   9.000       10.00      1858.          2.98135584849E-07  2.49461776080E-07  2.12434917492E-07    0.83674   0.85157
    10  2000.        10   10.00       12.00      1750.          3.11346446562E-07  2.51962935249E-07  2.09529881825E-07    0.80927   0.83159
    11  2000.        11   12.00       14.00      1631.          3.26683105484E-07  2.55633976199E-07  2.24759379625E-07    0.78251   0.87922
    12  2000.        12   14.00       16.00      1532.          3.40680563613E-07  2.60790317464E-07  2.20811746451E-07    0.76550   0.84670
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 13
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  1000.         1   1.000       2.000      3099.          2.54822940987E-07  2.85029146243E-07  2.72950627219E-07    1.11854   0.95762
     2  1000.         2   2.000       3.000      2862.          2.28063685261E-07  2.41201617363E-07  2.25123241329E-07    1.05761   0.93334
     3  1000.         3   3.000       4.000      2633.          2.36062212017E-07  2.36897439653E-07  2.18275312450E-07    1.00354   0.92139
     4  1000.         4   4.000       5.000      2442.          2.47558658099E-07  2.38739498691E-07  2.18192502178E-07    0.96438   0.91394
     5  1000.         5   5.000       6.000      2285.          2.58901018589E-07  2.41127867393E-07  2.12506741378E-07    0.93135   0.88130
     6  1000.         6   6.000       7.000      2152.          2.69116140376E-07  2.41676986860E-07  2.13696271967E-07    0.89804   0.88422
     7  1000.         7   7.000       8.000      2040.          2.79110333304E-07  2.45607592813E-07  2.21129405190E-07    0.87997   0.90034
     8  1000.         8   8.000       9.000      1943.          2.87873928033E-07  2.46650743922E-07  2.15386244037E-07    0.85680   0.87324
     9  1000.         9   9.000       10.00      1858.          2.95775671913E-07  2.46058716527E-07  2.14455285785E-07    0.83191   0.87156
