 ##################################################################################
 # [fnlo-tk-cppread] Evaluating table: ./2jet.NNLO.fnl5662j_mjj6_chi_norm_v25.tab.gz
 # [fnlo-tk-cppread] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-cppread] If possible, will try to do all PDF members.
 # [fnlo-tk-cppread] Using alpha_s evolution code: LHAPDF
 # [fnlo-tk-cppread] Preparing unnormalized cross sections,
 # [fnlo-tk-cppread] Using scale definition kScale1
 # [fnlo-tk-cppread] No request for central scale factor, using default of unity.
 # [fnlo-tk-cppread] No request for no. of flavours, using default of LHAPDF or Nf = 5.
 # [fnlo-tk-cppread] No request for no. of loops, using default of LHAPDF or NLoop = 2.
 # [fnlo-tk-cppread] No request for value of alpha_s(M_Z), using default of LHAPDF or asMz = 0.118.
 # [fnlo-tk-cppread] No request for value of M_Z, using default of LHAPDF or Mz = 91.1876.
 # [fnlo-tk-cppread] No request for Ecms, using default as defined in grid.
 # [fnlo-tk-cppread] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.4 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
     4  600.0         4   4.000       5.000      1713.          1.61886785879E-05  1.53801503655E-05  1.37927524691E-05    0.95006   0.89679
     5  600.0         5   5.000       6.000      1603.          1.69393312692E-05  1.56573447809E-05  1.43166576507E-05    0.92432   0.91437
     6  600.0         6   6.000       7.000      1510.          1.76296041483E-05  1.58813217985E-05  1.43677404629E-05    0.90083   0.90469
     7  600.0         7   7.000       8.000      1432.          1.82622963919E-05  1.60859664013E-05  1.45404456757E-05    0.88083   0.90392
     8  600.0         8   8.000       9.000      1363.          1.88476358713E-05  1.63995199347E-05  1.47067171880E-05    0.87011   0.89678
     9  600.0         9   9.000       10.00      1305.          1.93704431815E-05  1.64259135685E-05  1.48596306848E-05    0.84799   0.90465
    10  1200.        10   10.00       12.00      1229.          2.00917579837E-05  1.67336923019E-05  1.47772888797E-05    0.83286   0.88309
    11  1200.        11   12.00       14.00      1146.          2.09441657866E-05  1.68568897122E-05  1.45549380647E-05    0.80485   0.86344
    12  1200.        12   14.00       16.00      1077.          2.16900057868E-05  1.72131242359E-05  1.60331124498E-05    0.79360   0.93145
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 3
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      2172.          1.72517002844E-05  1.85032957996E-05  1.73360619659E-05    1.07255   0.93692
     2  600.0         2   2.000       3.000      2006.          1.54443965214E-05  1.58001808394E-05  1.46744194134E-05    1.02304   0.92875
     3  600.0         3   3.000       4.000      1847.          1.59973134134E-05  1.57170893577E-05  1.46582391445E-05    0.98248   0.93263
     4  600.0         4   4.000       5.000      1713.          1.67847117133E-05  1.59384979978E-05  1.42931092053E-05    0.94958   0.89677
     5  600.0         5   5.000       6.000      1603.          1.75567280078E-05  1.62218763174E-05  1.48315875225E-05    0.92397   0.91430
     6  600.0         6   6.000       7.000      1510.          1.82669481948E-05  1.64543281146E-05  1.48810977638E-05    0.90077   0.90439
     7  600.0         7   7.000       8.000      1432.          1.89174062760E-05  1.66627562259E-05  1.50912649086E-05    0.88082   0.90569
     8  600.0         8   8.000       9.000      1363.          1.95211062765E-05  1.69950121175E-05  1.52731753364E-05    0.87060   0.89869
     9  600.0         9   9.000       10.00      1305.          2.00596253568E-05  1.70129048385E-05  1.54558705709E-05    0.84812   0.90848
    10  1200.        10   10.00       12.00      1229.          2.08019331759E-05  1.73374196987E-05  1.53259314271E-05    0.83345   0.88398
    11  1200.        11   12.00       14.00      1146.          2.16800842034E-05  1.74695803611E-05  1.51128786721E-05    0.80579   0.86510
    12  1200.        12   14.00       16.00      1077.          2.24477745448E-05  1.78347529770E-05  1.66814174986E-05    0.79450   0.93533
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 4
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      2172.          1.66614288035E-05  1.78697743668E-05  1.67107583744E-05    1.07252   0.93514
     2  600.0         2   2.000       3.000      2006.          1.49029001848E-05  1.52495911562E-05  1.41362508918E-05    1.02326   0.92699
     3  600.0         3   3.000       4.000      1846.          1.54280670051E-05  1.51651432484E-05  1.41072901867E-05    0.98296   0.93024
     4  600.0         4   4.000       5.000      1713.          1.61819823677E-05  1.53715498457E-05  1.37985761226E-05    0.94992   0.89767
     5  600.0         5   5.000       6.000      1603.          1.69245022475E-05  1.56430403042E-05  1.43049478926E-05    0.92428   0.91446
     6  600.0         6   6.000       7.000      1510.          1.76098221311E-05  1.58590305814E-05  1.43236182789E-05    0.90058   0.90318
     7  600.0         7   7.000       8.000      1431.          1.82325193914E-05  1.60633801169E-05  1.45533366030E-05    0.88103   0.90599
     8  600.0         8   8.000       9.000      1363.          1.88181037121E-05  1.63661736311E-05  1.45649336716E-05    0.86970   0.88994
     9  600.0         9   9.000       10.00      1305.          1.93372737456E-05  1.64094489049E-05  1.48168958532E-05    0.84859   0.90295
    10  1200.        10   10.00       12.00      1229.          2.00573295970E-05  1.67105240938E-05  1.47555107584E-05    0.83314   0.88301
    11  1200.        11   12.00       14.00      1146.          2.09034967162E-05  1.68279655766E-05  1.45501674363E-05    0.80503   0.86464
    12  1200.        12   14.00       16.00      1077.          2.16474753076E-05  1.71820516166E-05  1.60956366460E-05    0.79372   0.93677
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 5
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      2172.          1.62613346853E-05  1.75343793316E-05  1.64501059856E-05    1.07829   0.93816
     2  600.0         2   2.000       3.000      2006.          1.45869406870E-05  1.49831788680E-05  1.39207549752E-05    1.02716   0.92909
     3  600.0         3   3.000       4.000      1846.          1.51246229955E-05  1.49082539847E-05  1.38944027389E-05    0.98569   0.93199
     4  600.0         4   4.000       5.000      1713.          1.58769553526E-05  1.51151165803E-05  1.35737349394E-05    0.95202   0.89802
     5  600.0         5   5.000       6.000      1603.          1.66116652608E-05  1.53813966651E-05  1.40585213713E-05    0.92594   0.91400
     6  600.0         6   6.000       7.000      1510.          1.72869694502E-05  1.55973356792E-05  1.41130520848E-05    0.90226   0.90484
     7  600.0         7   7.000       8.000      1431.          1.79043075179E-05  1.57927138799E-05  1.42545375414E-05    0.88206   0.90260
     8  600.0         8   8.000       9.000      1363.          1.84771931533E-05  1.60975637805E-05  1.44233332664E-05    0.87121   0.89599
     9  600.0         9   9.000       10.00      1304.          1.89873980442E-05  1.61216835725E-05  1.45921388964E-05    0.84907   0.90513
    10  1200.        10   10.00       12.00      1229.          1.96922651520E-05  1.64199796034E-05  1.44788315571E-05    0.83383   0.88178
    11  1200.        11   12.00       14.00      1146.          2.05239963000E-05  1.65319645041E-05  1.42995384988E-05    0.80549   0.86496
    12  1200.        12   14.00       16.00      1077.          2.12521424612E-05  1.68748834994E-05  1.57109985013E-05    0.79403   0.93103
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 6
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      2172.          1.70509154311E-05  1.82877391586E-05  1.71188544815E-05    1.07254   0.93608
     2  600.0         2   2.000       3.000      2006.          1.52605360037E-05  1.56109523941E-05  1.44845605821E-05    1.02296   0.92785
     3  600.0         3   3.000       4.000      1846.          1.58059738056E-05  1.55282193037E-05  1.44676479130E-05    0.98243   0.93170
     4  600.0         4   4.000       5.000      1713.          1.65850486036E-05  1.57455328971E-05  1.41142101132E-05    0.94938   0.89639
     5  600.0         5   5.000       6.000      1603.          1.73498345128E-05  1.60267834491E-05  1.46498105714E-05    0.92374   0.91408
     6  600.0         6   6.000       7.000      1510.          1.80541574036E-05  1.62558921128E-05  1.47066923841E-05    0.90040   0.90470
     7  600.0         7   7.000       8.000      1432.          1.86999401112E-05  1.64652725855E-05  1.48907702462E-05    0.88050   0.90437
     8  600.0         8   8.000       9.000      1363.          1.92990301624E-05  1.67879872571E-05  1.50521570917E-05    0.86989   0.89660
     9  600.0         9   9.000       10.00      1305.          1.98338564678E-05  1.68134741198E-05  1.52172538181E-05    0.84772   0.90506
    10  1200.        10   10.00       12.00      1229.          2.05722200788E-05  1.71310398499E-05  1.51322188144E-05    0.83273   0.88332
    11  1200.        11   12.00       14.00      1146.          2.14452462000E-05  1.72608250264E-05  1.49041172946E-05    0.80488   0.86346
    12  1200.        12   14.00       16.00      1077.          2.22097082698E-05  1.76248523401E-05  1.64367304550E-05    0.79357   0.93259
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 7
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      2172.          1.70861184584E-05  1.83029808352E-05  1.71337857043E-05    1.07122   0.93612
     2  600.0         2   2.000       3.000      2006.          1.52555182415E-05  1.55952423902E-05  1.44721398269E-05    1.02227   0.92798
     3  600.0         3   3.000       4.000      1846.          1.57735206471E-05  1.54905612269E-05  1.44357136266E-05    0.98206   0.93190
     4  600.0         4   4.000       5.000      1713.          1.65318918556E-05  1.56914960143E-05  1.40677848943E-05    0.94917   0.89652
     5  600.0         5   5.000       6.000      1603.          1.72797655799E-05  1.59604658814E-05  1.45848926774E-05    0.92365   0.91381
     6  600.0         6   6.000       7.000      1510.          1.79698451557E-05  1.61796201095E-05  1.46343864767E-05    0.90038   0.90450
     7  600.0         7   7.000       8.000      1432.          1.86039101375E-05  1.63815396405E-05  1.48024130968E-05    0.88054   0.90360
     8  600.0         8   8.000       9.000      1363.          1.91921593900E-05  1.66962368491E-05  1.49926967326E-05    0.86995   0.89797
     9  600.0         9   9.000       10.00      1305.          1.97179513146E-05  1.67172722203E-05  1.51301405415E-05    0.84782   0.90506
    10  1200.        10   10.00       12.00      1229.          2.04438895036E-05  1.70272305842E-05  1.50357531082E-05    0.83288   0.88304
    11  1200.        11   12.00       14.00      1146.          2.13028399382E-05  1.71476278883E-05  1.48048026532E-05    0.80495   0.86337
    12  1200.        12   14.00       16.00      1077.          2.20540207492E-05  1.75026253415E-05  1.63120649446E-05    0.79363   0.93198
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 8
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      2172.          1.72769360755E-05  1.84655732881E-05  1.72816816338E-05    1.06880   0.93589
     2  600.0         2   2.000       3.000      2006.          1.54194840663E-05  1.57341724231E-05  1.46009453053E-05    1.02041   0.92798
     3  600.0         3   3.000       4.000      1847.          1.59390101011E-05  1.56295375016E-05  1.45670904577E-05    0.98058   0.93202
     4  600.0         4   4.000       5.000      1713.          1.67027781300E-05  1.58340507215E-05  1.41999306047E-05    0.94799   0.89680
     5  600.0         5   5.000       6.000      1603.          1.74564332215E-05  1.61059402133E-05  1.47191452668E-05    0.92264   0.91390
     6  600.0         6   6.000       7.000      1510.          1.81521814713E-05  1.63291675173E-05  1.47640713759E-05    0.89957   0.90415
     7  600.0         7   7.000       8.000      1432.          1.87917211091E-05  1.65333739613E-05  1.49619341778E-05    0.87982   0.90495
     8  600.0         8   8.000       9.000      1363.          1.93850552376E-05  1.68553901561E-05  1.51322011393E-05    0.86950   0.89777
     9  600.0         9   9.000       10.00      1305.          1.99152387122E-05  1.68733037830E-05  1.53021022740E-05    0.84726   0.90688
    10  1200.        10   10.00       12.00      1229.          2.06473806753E-05  1.71891446032E-05  1.51930015174E-05    0.83251   0.88387
    11  1200.        11   12.00       14.00      1146.          2.15144193166E-05  1.73143018558E-05  1.49630842727E-05    0.80478   0.86420
    12  1200.        12   14.00       16.00      1077.          2.22721590421E-05  1.76758316983E-05  1.64654388772E-05    0.79363   0.93152
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 9
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      2171.          1.64450609448E-05  1.77262465640E-05  1.66251635729E-05    1.07791   0.93788
     2  600.0         2   2.000       3.000      2006.          1.48023105606E-05  1.51907478198E-05  1.41169411554E-05    1.02624   0.92931
     3  600.0         3   3.000       4.000      1846.          1.53873381770E-05  1.51489750887E-05  1.41314144896E-05    0.98451   0.93283
     4  600.0         4   4.000       5.000      1713.          1.61815650473E-05  1.53854893278E-05  1.37820361657E-05    0.95080   0.89578
     5  600.0         5   5.000       6.000      1603.          1.69521420021E-05  1.56764001951E-05  1.43455961631E-05    0.92474   0.91511
     6  600.0         6   6.000       7.000      1510.          1.76575921121E-05  1.59129712231E-05  1.43927957810E-05    0.90120   0.90447
     7  600.0         7   7.000       8.000      1431.          1.83035108092E-05  1.61227156400E-05  1.45844372430E-05    0.88085   0.90459
     8  600.0         8   8.000       9.000      1363.          1.88988428176E-05  1.64470970360E-05  1.47618385586E-05    0.87027   0.89753
     9  600.0         9   9.000       10.00      1305.          1.94309177121E-05  1.64743736242E-05  1.49390643405E-05    0.84784   0.90681
    10  1200.        10   10.00       12.00      1229.          2.01630802553E-05  1.67912197603E-05  1.48137845487E-05    0.83277   0.88223
    11  1200.        11   12.00       14.00      1146.          2.10283464782E-05  1.69230602426E-05  1.46251203183E-05    0.80477   0.86421
    12  1200.        12   14.00       16.00      1077.          2.17844662275E-05  1.72842141251E-05  1.60953210540E-05    0.79342   0.93122
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 10
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      2172.          1.68503329816E-05  1.80444807794E-05  1.68728963653E-05    1.07087   0.93507
     2  600.0         2   2.000       3.000      2006.          1.50415817214E-05  1.53727284235E-05  1.42461758006E-05    1.02202   0.92672
     3  600.0         3   3.000       4.000      1846.          1.55546837732E-05  1.52718105176E-05  1.42170121174E-05    0.98181   0.93093
     4  600.0         4   4.000       5.000      1713.          1.63068333807E-05  1.54735379385E-05  1.38680651207E-05    0.94890   0.89624
     5  600.0         5   5.000       6.000      1603.          1.70492827484E-05  1.57432452051E-05  1.43804256905E-05    0.92340   0.91343
     6  600.0         6   6.000       7.000      1510.          1.77348329260E-05  1.59623639406E-05  1.44392654392E-05    0.90006   0.90458
     7  600.0         7   7.000       8.000      1432.          1.83648506120E-05  1.61659494205E-05  1.46148698446E-05    0.88027   0.90405
     8  600.0         8   8.000       9.000      1363.          1.89495708967E-05  1.64802407076E-05  1.47772856568E-05    0.86969   0.89667
     9  600.0         9   9.000       10.00      1305.          1.94722322117E-05  1.65020758001E-05  1.49233133240E-05    0.84747   0.90433
    10  1200.        10   10.00       12.00      1229.          2.01941107956E-05  1.68116341297E-05  1.48620865271E-05    0.83250   0.88404
    11  1200.        11   12.00       14.00      1146.          2.10485826711E-05  1.69366887471E-05  1.46065215251E-05    0.80465   0.86242
    12  1200.        12   14.00       16.00      1077.          2.17969477599E-05  1.72923864594E-05  1.61298056998E-05    0.79334   0.93277
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 11
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      2172.          1.63918829278E-05  1.76560830390E-05  1.65354246285E-05    1.07712   0.93653
     2  600.0         2   2.000       3.000      2006.          1.46643055594E-05  1.50620408720E-05  1.39721159618E-05    1.02712   0.92764
     3  600.0         3   3.000       4.000      1846.          1.51767770382E-05  1.49694829621E-05  1.39200788020E-05    0.98634   0.92990
     4  600.0         4   4.000       5.000      1713.          1.59111312144E-05  1.51627774036E-05  1.36472793120E-05    0.95297   0.90005
     5  600.0         5   5.000       6.000      1603.          1.66353227879E-05  1.54265094067E-05  1.41061687043E-05    0.92733   0.91441
     6  600.0         6   6.000       7.000      1510.          1.73018109544E-05  1.56255763502E-05  1.41488226011E-05    0.90312   0.90549
     7  600.0         7   7.000       8.000      1431.          1.79075805588E-05  1.58232660760E-05  1.43236316987E-05    0.88361   0.90523
     8  600.0         8   8.000       9.000      1363.          1.84781938332E-05  1.61116103880E-05  1.42957665866E-05    0.87193   0.88730
     9  600.0         9   9.000       10.00      1305.          1.89790131785E-05  1.61579517618E-05  1.44995266907E-05    0.85136   0.89736
    10  1200.        10   10.00       12.00      1229.          1.96820564213E-05  1.64402546645E-05  1.45338512750E-05    0.83529   0.88404
    11  1200.        11   12.00       14.00      1146.          2.05018112442E-05  1.65543033790E-05  1.42713376004E-05    0.80746   0.86209
    12  1200.        12   14.00       16.00      1077.          2.12265040710E-05  1.68834792977E-05  1.60170503001E-05    0.79540   0.94868
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 12
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      2172.          1.70863010914E-05  1.83552399226E-05  1.71955778140E-05    1.07427   0.93682
     2  600.0         2   2.000       3.000      2006.          1.53232377058E-05  1.56903490367E-05  1.45690409446E-05    1.02396   0.92854
     3  600.0         3   3.000       4.000      1846.          1.58917426146E-05  1.56212796868E-05  1.45643343488E-05    0.98298   0.93234
     4  600.0         4   4.000       5.000      1713.          1.66886949665E-05  1.58492304437E-05  1.42001587378E-05    0.94970   0.89595
     5  600.0         5   5.000       6.000      1603.          1.74672236900E-05  1.61377676217E-05  1.47509354983E-05    0.92389   0.91406
     6  600.0         6   6.000       7.000      1510.          1.81825572680E-05  1.63743745811E-05  1.48110395526E-05    0.90055   0.90453
     7  600.0         7   7.000       8.000      1432.          1.88391355095E-05  1.65857814444E-05  1.49895234116E-05    0.88039   0.90376
     8  600.0         8   8.000       9.000      1363.          1.94454288546E-05  1.69188183093E-05  1.52104869717E-05    0.87007   0.89903
     9  600.0         9   9.000       10.00      1305.          1.99877070540E-05  1.69382236628E-05  1.53631581106E-05    0.84743   0.90701
    10  1200.        10   10.00       12.00      1229.          2.07346566838E-05  1.72643171812E-05  1.52450604654E-05    0.83263   0.88304
    11  1200.        11   12.00       14.00      1146.          2.16189908384E-05  1.73980645989E-05  1.50230049746E-05    0.80476   0.86349
    12  1200.        12   14.00       16.00      1077.          2.23917202054E-05  1.77646589288E-05  1.65424244143E-05    0.79336   0.93120
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 13
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      2172.          1.70308296927E-05  1.82325184020E-05  1.70480860817E-05    1.07056   0.93504
     2  600.0         2   2.000       3.000      2006.          1.51615503944E-05  1.55003654883E-05  1.43641453918E-05    1.02235   0.92670
     3  600.0         3   3.000       4.000      1846.          1.56434645296E-05  1.53714087052E-05  1.43015584157E-05    0.98261   0.93040
     4  600.0         4   4.000       5.000      1713.          1.63719236891E-05  1.55504498074E-05  1.39712681154E-05    0.94982   0.89845
     5  600.0         5   5.000       6.000      1603.          1.70965268045E-05  1.58041198931E-05  1.44407277076E-05    0.92441   0.91373
     6  600.0         6   6.000       7.000      1510.          1.77687288256E-05  1.60077119013E-05  1.44782299649E-05    0.90089   0.90445
     7  600.0         7   7.000       8.000      1431.          1.83816135943E-05  1.62020073726E-05  1.46573055474E-05    0.88142   0.90466
     8  600.0         8   8.000       9.000      1363.          1.89583779534E-05  1.64971453449E-05  1.47054148005E-05    0.87018   0.89139
     9  600.0         9   9.000       10.00      1305.          1.94709854727E-05  1.65303313879E-05  1.49150740835E-05    0.84897   0.90229
