 ##################################################################################
 # [fnlo-tk-cppread] Evaluating table: ./2jet.NNLO.fnl5662j_mjj2_chi_norm_v25.tab.gz
 # [fnlo-tk-cppread] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-cppread] If possible, will try to do all PDF members.
 # [fnlo-tk-cppread] Using alpha_s evolution code: LHAPDF
 # [fnlo-tk-cppread] Preparing unnormalized cross sections,
 # [fnlo-tk-cppread] Using scale definition kScale1
 # [fnlo-tk-cppread] No request for central scale factor, using default of unity.
 # [fnlo-tk-cppread] No request for no. of flavours, using default of LHAPDF or Nf = 5.
 # [fnlo-tk-cppread] No request for no. of loops, using default of LHAPDF or NLoop = 2.
 # [fnlo-tk-cppread] No request for value of alpha_s(M_Z), using default of LHAPDF or asMz = 0.118.
 # [fnlo-tk-cppread] No request for value of M_Z, using default of LHAPDF or Mz = 91.1876.
 # [fnlo-tk-cppread] No request for Ecms, using default as defined in grid.
 # [fnlo-tk-cppread] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.4 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
     4  500.0         4   4.000       5.000      808.6          6.47138956767E-03  5.92350328409E-03  5.28789067185E-03    0.91534   0.89270
     5  500.0         5   5.000       6.000      756.5          6.68665551332E-03  6.00327509977E-03  5.41901395544E-03    0.89780   0.90268
     6  500.0         6   6.000       7.000      713.0          6.89606082359E-03  6.07810805982E-03  5.77619832843E-03    0.88139   0.95033
     7  500.0         7   7.000       8.000      675.8          7.09097908194E-03  6.18737021784E-03  5.68875527180E-03    0.87257   0.91941
     8  500.0         8   8.000       9.000      643.8          7.27274823696E-03  6.23813892983E-03  5.74504411968E-03    0.85774   0.92095
     9  500.0         9   9.000       10.00      616.0          7.44233288965E-03  6.31316848585E-03  5.66575972213E-03    0.84828   0.89745
    10  1000.        10   10.00       12.00      580.4          7.67827592955E-03  6.40971360916E-03  5.90472666409E-03    0.83479   0.92122
    11  1000.        11   12.00       14.00      540.9          7.95510617666E-03  6.51376361684E-03  5.85948119984E-03    0.81882   0.89955
    12  1000.        12   14.00       16.00      508.7          8.20929774333E-03  6.61492988870E-03  6.02079077253E-03    0.80579   0.91018
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 3
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  500.0         1   1.000       2.000      1025.          7.36641672142E-03  7.20624267565E-03  6.62389134084E-03    0.97826   0.91919
     2  500.0         2   2.000       3.000      946.9          6.29690421955E-03  6.01971648759E-03  5.50892057823E-03    0.95598   0.91515
     3  500.0         3   3.000       4.000      871.6          6.33077970006E-03  5.91154683533E-03  5.46048275179E-03    0.93378   0.92370
     4  500.0         4   4.000       5.000      808.6          6.52172414540E-03  5.97059134345E-03  5.33108210806E-03    0.91549   0.89289
     5  500.0         5   5.000       6.000      756.6          6.73809396441E-03  6.05077543187E-03  5.46478480306E-03    0.89800   0.90315
     6  500.0         6   6.000       7.000      713.0          6.94859334368E-03  6.12601433810E-03  5.82384161537E-03    0.88162   0.95067
     7  500.0         7   7.000       8.000      675.8          7.14449780787E-03  6.23593739973E-03  5.73305332279E-03    0.87283   0.91936
     8  500.0         8   8.000       9.000      643.9          7.32719072461E-03  6.28672360927E-03  5.79006980791E-03    0.85800   0.92100
     9  500.0         9   9.000       10.00      616.0          7.49650321607E-03  6.36150509696E-03  5.71097757708E-03    0.84860   0.89774
    10  1000.        10   10.00       12.00      580.5          7.73358290694E-03  6.45854588170E-03  5.95318160987E-03    0.83513   0.92175
    11  1000.        11   12.00       14.00      541.0          8.01167586252E-03  6.56315436671E-03  5.90528064968E-03    0.81920   0.89976
    12  1000.        12   14.00       16.00      508.7          8.26646082107E-03  6.66450326690E-03  6.06856148762E-03    0.80621   0.91058
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 4
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  500.0         1   1.000       2.000      1025.          7.35452369282E-03  7.18579766129E-03  6.59955790827E-03    0.97706   0.91842
     2  500.0         2   2.000       3.000      946.7          6.28368202705E-03  6.00024665655E-03  5.48735353744E-03    0.95489   0.91452
     3  500.0         3   3.000       4.000      871.5          6.31613630970E-03  5.89122713097E-03  5.43814663520E-03    0.93273   0.92309
     4  500.0         4   4.000       5.000      808.5          6.50669881052E-03  5.95003876739E-03  5.30738121471E-03    0.91445   0.89199
     5  500.0         5   5.000       6.000      756.5          6.72273904115E-03  6.02975965954E-03  5.43931121972E-03    0.89692   0.90208
     6  500.0         6   6.000       7.000      712.9          6.93317711986E-03  6.10489328707E-03  5.80045892880E-03    0.88053   0.95013
     7  500.0         7   7.000       8.000      675.7          7.12922023622E-03  6.21468506028E-03  5.71188758909E-03    0.87172   0.91910
     8  500.0         8   8.000       9.000      643.8          7.31212209497E-03  6.26566831870E-03  5.76609390737E-03    0.85689   0.92027
     9  500.0         9   9.000       10.00      615.9          7.48296975474E-03  6.34116531431E-03  5.69058799351E-03    0.84741   0.89740
    10  1000.        10   10.00       12.00      580.4          7.72063809046E-03  6.43846715888E-03  5.92906384130E-03    0.83393   0.92088
    11  1000.        11   12.00       14.00      540.9          7.99962719594E-03  6.54321428748E-03  5.88343913415E-03    0.81794   0.89917
    12  1000.        12   14.00       16.00      508.7          8.25587060926E-03  6.64521114240E-03  6.04637975877E-03    0.80491   0.90989
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 5
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  500.0         1   1.000       2.000      1025.          7.32142334897E-03  7.16691263098E-03  6.58645092833E-03    0.97890   0.91901
     2  500.0         2   2.000       3.000      946.7          6.26032446989E-03  5.98781493083E-03  5.47777479015E-03    0.95647   0.91482
     3  500.0         3   3.000       4.000      871.4          6.29567053665E-03  5.88106427336E-03  5.43144680268E-03    0.93414   0.92355
     4  500.0         4   4.000       5.000      808.5          6.48735030183E-03  5.94077158679E-03  5.30326405674E-03    0.91575   0.89269
     5  500.0         5   5.000       6.000      756.4          6.70378442375E-03  6.02112242496E-03  5.43378603585E-03    0.89817   0.90245
     6  500.0         6   6.000       7.000      712.9          6.91430731919E-03  6.09649984226E-03  5.78917491664E-03    0.88172   0.94959
     7  500.0         7   7.000       8.000      675.7          7.11027152164E-03  6.20612499082E-03  5.70393339209E-03    0.87284   0.91908
     8  500.0         8   8.000       9.000      643.8          7.29303504937E-03  6.25762141599E-03  5.76409520409E-03    0.85803   0.92113
     9  500.0         9   9.000       10.00      615.9          7.46367136022E-03  6.33309637085E-03  5.68444354757E-03    0.84852   0.89758
    10  1000.        10   10.00       12.00      580.3          7.70100419366E-03  6.43043068953E-03  5.92138620169E-03    0.83501   0.92084
    11  1000.        11   12.00       14.00      540.9          7.97947379986E-03  6.53514042653E-03  5.87554378173E-03    0.81899   0.89907
    12  1000.        12   14.00       16.00      508.6          8.23505660708E-03  6.63709634643E-03  6.03746517358E-03    0.80596   0.90965
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 6
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  500.0         1   1.000       2.000      1025.          7.47670742022E-03  7.30426278046E-03  6.70887251835E-03    0.97694   0.91849
     2  500.0         2   2.000       3.000      946.8          6.38811027129E-03  6.09951332217E-03  5.57822342646E-03    0.95482   0.91454
     3  500.0         3   3.000       4.000      871.5          6.42128903603E-03  5.98911978134E-03  5.52908048942E-03    0.93270   0.92319
     4  500.0         4   4.000       5.000      808.5          6.61509144991E-03  6.04914184414E-03  5.39564761810E-03    0.91445   0.89197
     5  500.0         5   5.000       6.000      756.5          6.83489703574E-03  6.13048668477E-03  5.53091144269E-03    0.89694   0.90220
     6  500.0         6   6.000       7.000      712.9          7.04899265585E-03  6.20708976965E-03  5.90002765286E-03    0.88056   0.95053
     7  500.0         7   7.000       8.000      675.7          7.24843836731E-03  6.31904696683E-03  5.80935553334E-03    0.87178   0.91934
     8  500.0         8   8.000       9.000      643.8          7.43452187420E-03  6.37089442528E-03  5.86296176216E-03    0.85693   0.92027
     9  500.0         9   9.000       10.00      615.9          7.60816236620E-03  6.44778615441E-03  5.78557163474E-03    0.84748   0.89730
    10  1000.        10   10.00       12.00      580.4          7.84994821740E-03  6.54691346110E-03  6.02907684171E-03    0.83401   0.92090
    11  1000.        11   12.00       14.00      540.9          8.13377282854E-03  6.65367013130E-03  5.98341509284E-03    0.81803   0.89927
    12  1000.        12   14.00       16.00      508.7          8.39423813634E-03  6.75730348869E-03  6.14706172689E-03    0.80499   0.90969
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 7
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  500.0         1   1.000       2.000      1025.          7.33978365620E-03  7.18313803907E-03  6.60312016237E-03    0.97866   0.91925
     2  500.0         2   2.000       3.000      946.8          6.27506203250E-03  6.00078304719E-03  5.49161704523E-03    0.95629   0.91515
     3  500.0         3   3.000       4.000      871.5          6.30950966388E-03  5.89316009368E-03  5.44377420215E-03    0.93401   0.92374
     4  500.0         4   4.000       5.000      808.6          6.50072960584E-03  5.95243530786E-03  5.31503258546E-03    0.91566   0.89292
     5  500.0         5   5.000       6.000      756.5          6.71683280043E-03  6.03238794359E-03  5.44584172534E-03    0.89810   0.90277
     6  500.0         6   6.000       7.000      713.0          6.92704126293E-03  6.10752923015E-03  5.80554710866E-03    0.88169   0.95056
     7  500.0         7   7.000       8.000      675.8          7.12270246658E-03  6.21726326223E-03  5.71819754315E-03    0.87288   0.91973
     8  500.0         8   8.000       9.000      643.9          7.30512675454E-03  6.26809646273E-03  5.77230701875E-03    0.85804   0.92090
     9  500.0         9   9.000       10.00      616.0          7.47539733702E-03  6.34337514805E-03  5.69406854799E-03    0.84857   0.89764
    10  1000.        10   10.00       12.00      580.4          7.71218098843E-03  6.44018380414E-03  5.93173689520E-03    0.83507   0.92105
    11  1000.        11   12.00       14.00      541.0          7.98999563131E-03  6.54453454017E-03  5.88811609535E-03    0.81909   0.89970
    12  1000.        12   14.00       16.00      508.7          8.24491409904E-03  6.64598722296E-03  6.04896815938E-03    0.80607   0.91017
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 8
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  500.0         1   1.000       2.000      1025.          7.30494521569E-03  7.14817950839E-03  6.57130014175E-03    0.97854   0.91930
     2  500.0         2   2.000       3.000      946.9          6.24528000745E-03  5.97179019047E-03  5.46540681257E-03    0.95621   0.91520
     3  500.0         3   3.000       4.000      871.6          6.27943842600E-03  5.86469341693E-03  5.41724749966E-03    0.93395   0.92371
     4  500.0         4   4.000       5.000      808.6          6.46955452496E-03  5.92369508681E-03  5.29021576616E-03    0.91563   0.89306
     5  500.0         5   5.000       6.000      756.6          6.68434636669E-03  6.00307288640E-03  5.42045620497E-03    0.89808   0.90295
     6  500.0         6   6.000       7.000      713.0          6.89327522233E-03  6.07776848594E-03  5.77873366211E-03    0.88170   0.95080
     7  500.0         7   7.000       8.000      675.8          7.08771931002E-03  6.18692388405E-03  5.68976424668E-03    0.87291   0.91964
     8  500.0         8   8.000       9.000      643.9          7.26899933271E-03  6.23718168669E-03  5.74497953366E-03    0.85805   0.92109
     9  500.0         9   9.000       10.00      616.0          7.43832192741E-03  6.31222439646E-03  5.66390931890E-03    0.84861   0.89729
    10  1000.        10   10.00       12.00      580.5          7.67361321338E-03  6.40827922621E-03  5.90429634729E-03    0.83511   0.92135
    11  1000.        11   12.00       14.00      541.0          7.94961636650E-03  6.51202064196E-03  5.85833571291E-03    0.81916   0.89962
    12  1000.        12   14.00       16.00      508.7          8.20303324992E-03  6.61280660672E-03  6.02240338398E-03    0.80614   0.91072
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 9
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  500.0         1   1.000       2.000      1025.          7.30592975333E-03  7.14622370617E-03  6.56833143221E-03    0.97814   0.91913
     2  500.0         2   2.000       3.000      946.8          6.24693654767E-03  5.97090801767E-03  5.46442756333E-03    0.95581   0.91518
     3  500.0         3   3.000       4.000      871.5          6.28199104303E-03  5.86460989275E-03  5.41643794056E-03    0.93356   0.92358
     4  500.0         4   4.000       5.000      808.6          6.47294714382E-03  5.92418350145E-03  5.28826238884E-03    0.91522   0.89266
     5  500.0         5   5.000       6.000      756.5          6.68862743413E-03  6.00414644796E-03  5.42032534507E-03    0.89766   0.90276
     6  500.0         6   6.000       7.000      713.0          6.89836338640E-03  6.07923441993E-03  5.78160567871E-03    0.88126   0.95104
     7  500.0         7   7.000       8.000      675.8          7.09353972969E-03  6.18876462938E-03  5.69236945853E-03    0.87245   0.91979
     8  500.0         8   8.000       9.000      643.9          7.27553180833E-03  6.23936211135E-03  5.74466225269E-03    0.85758   0.92071
     9  500.0         9   9.000       10.00      616.0          7.44524474018E-03  6.31441625013E-03  5.66913561592E-03    0.84811   0.89781
    10  1000.        10   10.00       12.00      580.4          7.68144426686E-03  6.41126104433E-03  5.90693798479E-03    0.83464   0.92134
    11  1000.        11   12.00       14.00      541.0          7.95849897323E-03  6.51520410809E-03  5.86335250200E-03    0.81865   0.89995
    12  1000.        12   14.00       16.00      508.7          8.21281677828E-03  6.61634000236E-03  6.01921238723E-03    0.80561   0.90975
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 10
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  500.0         1   1.000       2.000      1025.          7.44354678622E-03  7.26395251933E-03  6.66748006912E-03    0.97587   0.91789
     2  500.0         2   2.000       3.000      946.8          6.35550297368E-03  6.06253448061E-03  5.54074592227E-03    0.95390   0.91393
     3  500.0         3   3.000       4.000      871.5          6.38572146353E-03  5.95071280018E-03  5.49161802128E-03    0.93188   0.92285
     4  500.0         4   4.000       5.000      808.5          6.57729915426E-03  6.00968806481E-03  5.35639002853E-03    0.91370   0.89129
     5  500.0         5   5.000       6.000      756.5          6.79524004944E-03  6.09029714316E-03  5.49224981764E-03    0.89626   0.90180
     6  500.0         6   6.000       7.000      712.9          7.00778182874E-03  6.16614595559E-03  5.85533906013E-03    0.87990   0.94959
     7  500.0         7   7.000       8.000      675.7          7.20594233254E-03  6.27715715823E-03  5.76617580929E-03    0.87111   0.91860
     8  500.0         8   8.000       9.000      643.8          7.39089662350E-03  6.32902448960E-03  5.82364481566E-03    0.85633   0.92015
     9  500.0         9   9.000       10.00      615.9          7.56412548945E-03  6.40619310281E-03  5.74485834191E-03    0.84692   0.89677
    10  1000.        10   10.00       12.00      580.4          7.80457136082E-03  6.50467185429E-03  5.99021872131E-03    0.83344   0.92091
    11  1000.        11   12.00       14.00      540.9          8.08701037153E-03  6.61105556018E-03  5.94301459491E-03    0.81749   0.89895
    12  1000.        12   14.00       16.00      508.7          8.34691317949E-03  6.71490439222E-03  6.10813041209E-03    0.80448   0.90964
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 11
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  500.0         1   1.000       2.000      1025.          7.25891327234E-03  7.10436836882E-03  6.52752501898E-03    0.97871   0.91880
     2  500.0         2   2.000       3.000      946.7          6.20550888171E-03  5.93459543810E-03  5.42876175923E-03    0.95634   0.91477
     3  500.0         3   3.000       4.000      871.4          6.23964876663E-03  5.82818545775E-03  5.38203281797E-03    0.93406   0.92345
     4  500.0         4   4.000       5.000      808.5          6.42902508569E-03  5.88701248832E-03  5.25488197351E-03    0.91569   0.89262
     5  500.0         5   5.000       6.000      756.4          6.64323155852E-03  5.96648312753E-03  5.38398008769E-03    0.89813   0.90237
     6  500.0         6   6.000       7.000      712.9          6.85164477167E-03  6.04114310601E-03  5.73557950345E-03    0.88171   0.94942
     7  500.0         7   7.000       8.000      675.7          7.04571064610E-03  6.14966417814E-03  5.65221224952E-03    0.87282   0.91911
     8  500.0         8   8.000       9.000      643.8          7.22669905488E-03  6.20051299280E-03  5.71125536953E-03    0.85800   0.92109
     9  500.0         9   9.000       10.00      615.9          7.39545280282E-03  6.27537547406E-03  5.63053842840E-03    0.84855   0.89724
    10  1000.        10   10.00       12.00      580.4          7.63045603572E-03  6.37168559777E-03  5.86815076263E-03    0.83503   0.92097
    11  1000.        11   12.00       14.00      540.9          7.90632105388E-03  6.47541453415E-03  5.82323045348E-03    0.81902   0.89928
    12  1000.        12   14.00       16.00      508.6          8.15946676019E-03  6.57670918060E-03  5.98450057261E-03    0.80602   0.90995
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 12
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  500.0         1   1.000       2.000      1025.          7.47879367219E-03  7.30781381875E-03  6.71360010058E-03    0.97714   0.91869
     2  500.0         2   2.000       3.000      946.8          6.39052817885E-03  6.10307013712E-03  5.58261407104E-03    0.95502   0.91472
     3  500.0         3   3.000       4.000      871.5          6.42379280117E-03  5.99276115626E-03  5.53369596396E-03    0.93290   0.92340
     4  500.0         4   4.000       5.000      808.6          6.61754824425E-03  6.05275953538E-03  5.40076056079E-03    0.91465   0.89228
     5  500.0         5   5.000       6.000      756.5          6.83709484862E-03  6.13397761596E-03  5.53511884154E-03    0.89716   0.90237
     6  500.0         6   6.000       7.000      713.0          7.05088058231E-03  6.21047557389E-03  5.90307441080E-03    0.88081   0.95050
     7  500.0         7   7.000       8.000      675.8          7.24999330995E-03  6.32225527926E-03  5.81305819291E-03    0.87204   0.91946
     8  500.0         8   8.000       9.000      643.9          7.43573347358E-03  6.37406679816E-03  5.86742500149E-03    0.85722   0.92052
     9  500.0         9   9.000       10.00      616.0          7.60921839087E-03  6.45076844072E-03  5.79041819599E-03    0.84776   0.89763
    10  1000.        10   10.00       12.00      580.4          7.85049992668E-03  6.54962945179E-03  6.03165263658E-03    0.83429   0.92092
    11  1000.        11   12.00       14.00      540.9          8.13364408542E-03  6.65610317706E-03  5.98743273188E-03    0.81834   0.89954
    12  1000.        12   14.00       16.00      508.7          8.39363994432E-03  6.75965761940E-03  6.15154496989E-03    0.80533   0.91004
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 13
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  500.0         1   1.000       2.000      1025.          7.33667143648E-03  7.17605342059E-03  6.59367942639E-03    0.97811   0.91884
     2  500.0         2   2.000       3.000      946.8          6.26927887961E-03  5.99251062950E-03  5.48204324985E-03    0.95585   0.91482
     3  500.0         3   3.000       4.000      871.5          6.30169345081E-03  5.88361833175E-03  5.43386589173E-03    0.93366   0.92356
     4  500.0         4   4.000       5.000      808.6          6.49153985284E-03  5.94203191251E-03  5.30379714540E-03    0.91535   0.89259
     5  500.0         5   5.000       6.000      756.5          6.70665199360E-03  6.02148333739E-03  5.43383117905E-03    0.89784   0.90241
     6  500.0         6   6.000       7.000      713.0          6.91608687380E-03  6.09627043071E-03  5.79019879812E-03    0.88146   0.94979
     7  500.0         7   7.000       8.000      675.8          7.11117268976E-03  6.20526568556E-03  5.70494746474E-03    0.87261   0.91937
     8  500.0         8   8.000       9.000      643.9          7.29312250081E-03  6.25634561335E-03  5.76112359844E-03    0.85784   0.92084
     9  500.0         9   9.000       10.00      616.0          7.46320667976E-03  6.33163227610E-03  5.68366312151E-03    0.84838   0.89766
